"","node","period","deg_out_wei","tot_out_wei","ave_out_wei","max_out_wei","deg_in_wei","tot_in_wei","ave_in_wei","max_in_wei","ratio","degree_val","bet_val","tri_no","eigen_val","net_group"
"1382","Lebanon","201502",5,7390,1478,2735,0,0,0,0,-1,5,0,3,2.7898632404626e-05,5
"1383","Peru","201502",3,7154,2384.66666666667,3292,0,0,0,0,-1,3,0,1,7.531396473542e-05,2
"1384","Switzerland","201502",1,473,473,473,13,2964312,228024,2664673,0.999680921213511,14,2009,25,0.0704398750819931,1
"1385","Denmark","201502",5,142073,28414.6,132149,21,3956289,188394.714285714,3114095,0.930668398740765,26,1157,115,0.093938278148191,1
"1386","Oman","201502",2,19483,9741.5,18731,0,0,0,0,-1,2,0,0,4.96312093650592e-09,3
"1387","Saudi Arabia","201502",3,176862,58954,140120,0,0,0,0,-1,3,0,0,9.92483700327329e-08,3
"1388","South Africa","201502",7,50914,7273.42857142857,40155,0,0,0,0,-1,7,0,0,1.46229947608786e-05,5
"1389","Uganda","201502",1,582,582,582,1,24,24,24,-0.920792079207921,2,1,0,1.07600103237678e-10,1
"1390","Cyprus","201502",2,147994,73997,137098,3,45782,15260.6666666667,40205,-0.52747502270663,5,0,3,0.000101458603870641,4
"1391","Slovenia","201502",2,36090,18045,33834,10,245657,24565.7,133876,0.743812711404203,12,157,25,0.00403356164872735,1
"1392","Suriname","201502",1,2088,2088,2088,0,0,0,0,-1,1,0,0,2.76375288480294e-05,1
"1393","Malaysia","201502",3,654853,218284.333333333,654254,9,208327,23147.4444444444,198959,-0.517303459301652,12,79,12,2.58079325701724e-06,3
"1394","Australia","201502",5,14245,2849,6093,0,0,0,0,-1,5,0,2,3.08585935738014e-09,3
"1395","Rep. of Korea","201502",1,2236,2236,2236,0,0,0,0,-1,1,0,0,3.13446862645987e-10,3
"1396","China","201502",6,4486472,747745.333333333,3430401,0,0,0,0,-1,6,0,3,0.000530773871647487,3
"1397","Japan","201502",3,40760,13586.6666666667,36310,0,0,0,0,-1,3,0,2,7.57375328800341e-09,3
"1398","Bangladesh","201502",3,5968,1989.33333333333,5270,0,0,0,0,-1,3,0,1,8.48204331615866e-08,3
"1399","Indonesia","201502",1,8,8,8,0,0,0,0,-1,1,0,0,5.30856641372292e-13,3
"1400","Brazil","201502",2,30234,15117,30026,0,0,0,0,-1,2,0,0,4.46525807521612e-06,1
"1401","Saint Kitts and Nevis","201502",1,87,87,87,0,0,0,0,-1,1,0,0,1.04796916711783e-17,2
"1402","Luxembourg","201502",1,316,316,316,9,167956,18661.7777777778,57357,0.996244176095845,10,175,21,0.00209523488732379,1
"1403","Colombia","201502",1,23,23,23,0,0,0,0,-1,1,0,0,4.93754204426649e-07,1
"1404","Belize","201502",1,123153,123153,123153,0,0,0,0,-1,1,0,0,1.90326728414033e-05,4
"1405","Belarus","201502",2,583525,291762.5,579024,9,2564100,284900,667700,0.629228386481871,11,141,14,0.0083152464434607,4
"1406","Kazakhstan","201502",1,56451,56451,56451,9,2020643,224515.888888889,1173509,0.945644251054598,10,283,9,2.36997353730563e-05,4
"1407","Uzbekistan","201502",2,1173999,586999.5,1173509,0,0,0,0,-1,2,0,1,7.90811112289888e-07,4
"1408","Algeria","201502",1,8267,8267,8267,0,0,0,0,-1,1,0,0,1.4972478914313e-05,1
"1409","Ireland","201502",1,7374,7374,7374,9,936571,104063.444444444,340136,0.984376208359597,10,0,21,0.0184511266955264,1
"1410","United Arab Emirates","201502",1,7442,7442,7442,0,0,0,0,-1,1,0,0,1.47871865047635e-08,5
"1411","Kyrgyzstan","201502",1,141,141,141,1,47392,47392,47392,0.994067279574191,2,0,1,6.46843857484549e-07,3
"1412","Turkmenistan","201502",1,5084,5084,5084,0,0,0,0,-1,1,0,0,3.09796306067037e-09,4
"1413","Georgia","201502",0,0,0,0,3,321625,107208.333333333,262691,1,3,0,2,6.14101552644263e-05,3
"1414","New Caledonia","201502",0,0,0,0,1,2005,2005,2005,1,1,0,0,3.25132434098308e-15,3
"1415","Barbados","201502",0,0,0,0,1,430,430,430,1,1,0,0,3.51250169787919e-09,3
"1416","El Salvador","201502",0,0,0,0,2,92906,46453,88904,1,2,0,1,1.35006824706923e-08,2
"1417","Azerbaijan","201502",0,0,0,0,1,568550,568550,568550,1,1,0,0,2.93672183858897e-05,3
"1418","Iceland","201502",0,0,0,0,2,920,460,875,1,2,0,1,1.2738835759664e-05,1
"1419","Montenegro","201502",0,0,0,0,5,45556,9111.2,41210,1,5,0,3,9.11250894947782e-05,1
"1420","Nicaragua","201502",0,0,0,0,3,7827,2609,3512,1,3,0,1,7.38974137751989e-10,2
"1421","Qatar","201502",0,0,0,0,11,180619,16419.9090909091,140120,1,11,0,5,7.18811265290788e-06,1
"1422","Antigua and Barbuda","201502",0,0,0,0,3,5061,1687,4727,1,3,0,0,3.90152609995246e-08,2
"1423","Malta","201502",0,0,0,0,2,17706,8853,15266,1,2,0,1,5.18319904994188e-05,1
"1424","China, Hong Kong SAR","201502",0,0,0,0,9,237545,26393.8888888889,189705,1,9,0,6,5.45211392705686e-06,3
"1425","Rep. of Moldova","201502",0,0,0,0,3,122578,40859.3333333333,122379,1,3,0,2,2.83496008576305e-05,1
"1426","Mauritius","201502",0,0,0,0,2,4188,2094,2118,1,2,0,0,6.06296052227939e-08,5
"1427","Paraguay","201502",0,0,0,0,1,30026,30026,30026,1,1,0,0,3.44723778840487e-09,1
"1428","Singapore","201502",0,0,0,0,6,736712,122785.333333333,654254,1,6,0,4,2.19385649131571e-05,3
"1429","Montserrat","201502",0,0,0,0,2,451,225.5,364,1,2,0,0,6.57076667782881e-14,2
"1430","Cabo Verde","201502",0,0,0,0,1,777,777,777,1,1,0,0,1.99778254453406e-05,1
"1431","Ethiopia","201502",0,0,0,0,1,3,3,3,1,1,0,0,1.12794231418351e-12,5
"1432","Mozambique","201502",0,0,0,0,1,5421,5421,5421,1,1,0,0,2.03818184794129e-09,5
"1433","Bermuda","201502",0,0,0,0,1,19384,19384,19384,1,1,0,0,1.58340308936481e-07,3
"1434","Greenland","201502",0,0,0,0,3,12799,4266.33333333333,7117,1,3,0,3,2.44988718834632e-05,1
"1435","Kuwait","201502",0,0,0,0,8,177517,22189.625,123348,1,8,0,3,7.764724569218e-05,3
"1436","Solomon Isds","201502",0,0,0,0,1,71,71,71,1,1,0,0,5.64069404201174e-15,3
"1437","Botswana","201502",0,0,0,0,1,40155,40155,40155,1,1,0,0,1.50974343629292e-08,5
"1438","Seychelles","201502",0,0,0,0,9,17553,1950.33333333333,7442,1,9,0,4,7.72802804189582e-05,5
"1439","Saint Vincent and the Grenadines","201502",0,0,0,0,1,651,651,651,1,1,0,0,5.31776420068972e-09,3
"1440","Austria","201503",7,87545,12506.4285714286,55168,12,3283892,273657.666666667,841809,0.948066655257091,19,138,62,0.0436562840297231,1
"1441","Belgium","201503",14,3080826,220059,1590356,8,5928666,741083.25,4701409,0.316093293606343,22,532,77,0.14792400106184,1
"1442","France","201503",17,1424540,83796.4705882353,395443,15,7370318,491354.533333333,5588542,0.6760516201626,32,820,113,0.142001715934604,1
"1443","Germany","201503",25,8067064,322682.56,1538518,27,55352936,2050108.74074074,29990664,0.745598738568275,52,1149,166,1,1
"1444","Netherlands","201503",35,35944572,1026987.77142857,20931201,12,5413830,451152.5,4178309,-0.738199266016129,47,780,167,0.658079743982891,1
"1445","Spain","201503",35,75220247,2149149.91428571,29990664,12,1338416,111534.666666667,1133687,-0.96503554405071,47,177,153,0.914283660546928,1
"1446","Armenia","201503",2,726823,363411.5,627734,2,29334,14667,29122,-0.92241293805387,4,1,4,3.33290605388211e-05,2
"1447","Iran","201503",9,7171820,796868.888888889,6212020,0,0,0,0,-1,9,0,6,0.000357884434353558,2
"1448","Turkey","201503",24,4878488,203270.333333333,2015323,0,0,0,0,-1,24,0,62,0.00618221609645319,1
"1449","Bulgaria","201503",5,1327765,265553,1099718,5,883589,176717.8,439058,-0.200861553600192,10,47,13,0.0291451743969551,1
"1450","Colombia","201503",1,329,329,329,0,0,0,0,-1,1,0,0,7.72315813138383e-06,1
"1451","Costa Rica","201503",3,252,84,170,0,0,0,0,-1,3,0,1,3.99858155004431e-06,1
"1452","Czech Rep.","201503",6,84597,14099.5,51331,9,4136697,459633,2631873,0.95991892533427,15,103,52,0.0796293248549086,1
"1453","Denmark","201503",5,109397,21879.4,95048,20,3448930,172446.5,2562268,0.938512115384561,25,712,116,0.0706118860705846,1
"1454","Ecuador","201503",5,250168,50033.6,245800,0,0,0,0,-1,5,0,5,4.48536328775456e-05,2
"1455","Greece","201503",12,3162134,263511.166666667,1057251,5,183313,36662.6,175604,-0.890410459349677,17,47,36,0.0268423647783047,1
"1456","Honduras","201503",5,106187,21237.4,74137,0,0,0,0,-1,5,0,3,5.94139581970548e-05,3
"1457","Israel","201503",6,89158,14859.6666666667,68659,0,0,0,0,-1,6,0,10,0.00173125512266515,1
"1458","Italy","201503",22,1285044,58411.0909090909,631476,6,2329729,388288.166666667,2102490,0.28900431645362,28,303,100,0.0547997794052774,1
"1459","Jordan","201503",9,416043,46227,140794,0,0,0,0,-1,9,0,13,0.00257172210392523,1
"1460","Luxembourg","201503",2,326,163,300,9,179518,19946.4444444444,107031,0.996374635795467,11,467,25,0.00149938301280754,1
"1461","Morocco","201503",12,1801237,150103.083333333,1133687,1,19,19,19,-0.999978903609481,13,726,29,0.0272436913547824,2
"1462","Poland","201503",11,424462,38587.4545454545,203385,9,6777092,753010.222222222,3688673,0.882119331466514,20,54,64,0.130130011730775,1
"1463","Serbia","201503",1,130,130,130,6,561826,93637.6666666667,234761,0.999537330324794,7,44,8,0.00382570525004473,2
"1464","India","201503",9,224250,24916.6666666667,165211,0,0,0,0,-1,9,0,6,2.5955924519286e-06,4
"1465","Sweden","201503",2,10326,5163,7355,6,3764751,627458.5,3261972,0.994529383109272,8,46,12,0.0769423022589478,1
"1466","Thailand","201503",5,367532,73506.4,302830,0,0,0,0,-1,5,0,4,2.85739056297361e-05,4
"1467","Egypt","201503",7,55209,7887,28358,0,0,0,0,-1,7,0,7,0.000668779871154481,1
"1468","United Kingdom","201503",9,300097,33344.1111111111,187301,13,18006652,1385127.07692308,10487382,0.967214604843274,22,142,62,0.347045217359083,1
"1469","United States of America","201503",9,544348,60483.1111111111,514248,0,0,0,0,-1,9,0,1,0.000190738875725457,3
"1470","Ireland","201503",1,10180,10180,10180,9,903737,100415.222222222,395735,0.977722265807508,10,0,26,0.0183038768445576,1
"1471","Dominican Rep.","201503",4,27589,6897.25,27142,0,0,0,0,-1,4,0,3,2.64343535953068e-06,5
"1472","Slovenia","201503",4,38366,9591.5,16680,12,329009,27417.4166666667,169606,0.791134399455597,16,128,41,0.004366090869193,1
"1473","Guatemala","201503",3,22315,7438.33333333333,16853,1,1310,1310,1310,-0.889100529100529,4,2,3,2.98819235330677e-09,3
"1474","Albania","201503",6,146778,24463,65902,0,0,0,0,-1,6,0,1,7.90376884259694e-06,2
"1475","Croatia","201503",1,869,869,869,7,339520,48502.8571428571,179517,0.994894077070646,8,15,15,0.00532982716338644,1
"1476","Hungary","201503",7,12036,1719.42857142857,4953,8,1487626,185953.25,942982,0.983948383035644,15,185,50,0.0319842215347218,1
"1477","China","201503",7,6443286,920469.428571429,4607507,0,0,0,0,-1,7,0,5,0.000252245039032746,6
"1478","Portugal","201503",8,11680,1460,7344,3,466996,155665.333333333,466956,0.951198723144674,11,1083,24,0.0100438368683971,1
"1479","Slovakia","201503",3,21309,7103,18449,8,1183008,147876,592381,0.964612307224759,11,0,29,0.0235527396577394,1
"1480","Estonia","201503",4,23688,5922,13853,6,71906,11984.3333333333,46282,0.504404042094692,10,101,23,0.0010505999838976,1
"1481","Finland","201503",1,2,2,2,7,1372145,196020.714285714,629262,0.999997084860441,8,47,20,0.0254097847696524,1
"1482","Lithuania","201503",4,121622,30405.5,117902,8,1902189,237773.625,1139464,0.879808934727601,12,308,27,0.0314607806464383,1
"1483","Romania","201503",4,2193,548.25,1203,11,2258094,205281.272727273,658554,0.998059538456842,15,139,49,0.0161425958318059,1
"1484","Latvia","201503",2,91528,45764,87320,7,861870,123124.285714286,643607,0.807996240814434,9,0,15,0.0148542436003773,1
"1485","Ukraine","201503",4,2521350,630337.5,1998500,0,0,0,0,-1,4,0,3,0.00153211557511601,2
"1486","Swaziland","201503",1,15,15,15,0,0,0,0,-1,1,0,0,1.27230694179246e-15,7
"1487","Mexico","201503",3,1980875,660291.666666667,1978979,0,0,0,0,-1,3,0,0,3.3811926130338e-05,3
"1488","Oman","201503",2,18996,9498,18223,0,0,0,0,-1,2,0,0,5.28286781634851e-09,6
"1489","Saudi Arabia","201503",2,258314,129157,190839,0,0,0,0,-1,2,0,0,1.00881729997262e-07,6
"1490","Dominica","201503",2,472,236,365,0,0,0,0,-1,2,0,0,2.77802959320699e-14,3
"1491","Guyana","201503",1,761,761,761,0,0,0,0,-1,1,0,0,3.67124099724087e-14,3
"1492","Bosnia Herzegovina","201503",1,202600,202600,202600,5,137358,27471.6,65731,-0.191911942063431,6,0,5,0.00147674544887923,2
"1493","Russian Federation","201503",2,1430,715,1330,11,16719459,1519950.81818182,6212020,0.999828956462781,13,62,13,0.00222911883322301,2
"1494","TFYR of Macedonia","201503",3,159527,53175.6666666667,105100,3,115332,38444,66702,-0.160791533113342,6,96,5,7.74525285337759e-05,2
"1495","Norway","201503",1,23473,23473,23473,6,1068781,178130.166666667,717754,0.957019154885219,7,0,9,0.0205232392662818,5
"1496","Cyprus","201503",2,5260,2630,3045,2,42807,21403.5,27394,0.781138827053904,4,0,1,2.20196127644582e-05,1
"1497","Lebanon","201503",3,1653,551,701,0,0,0,0,-1,3,0,1,2.33882187084161e-06,7
"1498","Saint-Barthélemy","201503",1,1841,1841,1841,0,0,0,0,-1,1,0,0,6.13686274393189e-06,1
"1499","Suriname","201503",1,878,878,878,0,0,0,0,-1,1,0,0,1.35635092610592e-05,1
"1500","Tunisia","201503",1,1420,1420,1420,0,0,0,0,-1,1,0,0,4.33775323615461e-06,1
"1501","Australia","201503",4,13831,3457.75,8340,0,0,0,0,-1,4,0,2,4.67086777670399e-09,4
"1502","Malaysia","201503",3,688985,229661.666666667,687686,8,336885,42110.625,302830,-0.343220875939447,11,63,11,2.81247997101267e-06,6
"1503","Viet Nam","201503",1,14619,14619,14619,0,0,0,0,-1,1,0,0,2.12116155359798e-09,4
"1504","New Zealand","201503",1,522,522,522,0,0,0,0,-1,1,0,0,7.57402217881175e-11,4
"1505","Rep. of Korea","201503",2,8804,4402,5049,0,0,0,0,-1,2,0,1,7.3320800721041e-10,4
"1506","Japan","201503",2,27976,13988,23343,1,3755,3755,3755,-0.763322933408969,3,1,1,7.00224137145506e-09,4
"1507","Brazil","201503",1,32869,32869,32869,0,0,0,0,-1,1,0,0,0,8
"1508","China, Hong Kong SAR","201503",1,1083,1083,1083,10,255631,25563.1,208371,0.991562594950022,11,16,5,6.1809759269816e-06,4
"1509","Indonesia","201503",1,4,4,4,0,0,0,0,-1,1,0,0,3.12125318154009e-12,4
"1510","Belarus","201503",1,2645318,2645318,2645318,10,3224000,322400,1998500,0.0985944193175425,11,2,12,0.0053233482480967,2
"1511","Kyrgyzstan","201503",2,1879,939.5,1170,2,211504,105752,209792,0.982388475183121,4,5,5,1.318286757638e-06,2
"1512","Uzbekistan","201503",2,842019,421009.5,841552,0,0,0,0,-1,2,0,1,5.29927368567907e-07,2
"1513","Belize","201503",1,365844,365844,365844,0,0,0,0,-1,1,0,0,1.91438017027171e-05,2
"1514","Kazakhstan","201503",1,52999,52999,52999,8,2224177,278022.125,1330653,0.95345199492705,9,2,7,2.55877936346333e-05,2
"1515","South Africa","201503",3,71037,23679,56603,1,15,15,15,-0.999577774024658,4,3,0,3.63236628317176e-09,7
"1516","Bangladesh","201503",1,5928,5928,5928,0,0,0,0,-1,1,0,0,4.54807128267368e-09,6
"1517","Pakistan","201503",1,539,539,539,0,0,0,0,-1,1,0,0,4.13530771126634e-10,6
"1518","Kenya","201503",1,30,30,30,0,0,0,0,-1,1,0,0,0,9
"1519","Canada","201503",1,26186,26186,26186,16,2690417,168151.0625,1978979,0.980721511387567,17,0,5,0.00072782956310421,5
"1520","United Arab Emirates","201503",1,6801,6801,6801,0,0,0,0,-1,1,0,0,2.37307176756085e-08,7
"1521","Argentina","201503",1,23,23,23,0,0,0,0,-1,1,0,0,3.92967426548396e-10,5
"1522","Turkmenistan","201503",1,5605,5605,5605,0,0,0,0,-1,1,0,0,3.36672376711322e-09,2
"1523","Chile","201503",1,129,129,129,0,0,0,0,-1,1,0,0,2.20403471211709e-09,5
"1524","United Rep. of Tanzania","201503",1,45050,45050,45050,0,0,0,0,-1,1,0,0,7.69703597330151e-07,5
"1525","Georgia","201503",0,0,0,0,3,729072,243024,607552,1,3,0,2,8.8437156115643e-05,2
"1526","El Salvador","201503",0,0,0,0,2,79532,39766,74137,1,2,0,1,1.03400850979606e-07,3
"1527","Iceland","201503",0,0,0,0,2,691,345.5,658,1,2,0,1,1.08731698288361e-05,1
"1528","Montenegro","201503",0,0,0,0,6,72884,12147.3333333333,41932,1,6,0,3,8.13452481470311e-05,1
"1529","Switzerland","201503",0,0,0,0,17,3523406,207259.176470588,3022958,1,17,0,40,0.0699551827031962,6
"1530","Azerbaijan","201503",0,0,0,0,1,858530,858530,858530,1,1,0,0,7.21269079331134e-06,2
"1531","Nicaragua","201503",0,0,0,0,3,23588,7862.66666666667,16853,1,3,0,1,8.29240045509555e-09,3
"1532","Qatar","201503",0,0,0,0,9,248480,27608.8888888889,190839,1,9,0,8,1.09631700715207e-05,1
"1533","Antigua and Barbuda","201503",0,0,0,0,3,2629,876.333333333333,2460,1,3,0,0,1.10639280924519e-08,3
"1534","Barbados","201503",0,0,0,0,2,1220,610,761,1,2,0,0,2.05518504944624e-09,3
"1535","Bolivia","201503",0,0,0,0,1,106,106,106,1,1,0,0,4.74617891263434e-10,3
"1536","Malta","201503",0,0,0,0,2,25491,12745.5,19021,1,2,0,1,0.000124418494076386,1
"1537","Rep. of Moldova","201503",0,0,0,0,2,188809,94404.5,188534,1,2,0,1,2.74652673301238e-05,1
"1538","Paraguay","201503",0,0,0,0,1,32869,32869,32869,1,1,0,0,0,8
"1539","Singapore","201503",0,0,0,0,9,792754,88083.7777777778,687686,1,9,0,8,3.32407257829391e-05,4
"1540","Montserrat","201503",0,0,0,0,1,365,365,365,1,1,0,0,1.36660251535173e-18,3
"1541","Cabo Verde","201503",0,0,0,0,2,1131,565.5,866,1,2,0,1,1.86489917873591e-05,1
"1542","Mozambique","201503",0,0,0,0,1,13393,13393,13393,1,1,0,0,1.14200139195367e-12,7
"1543","Bermuda","201503",0,0,0,0,1,17604,17604,17604,1,1,0,0,7.88223915138873e-08,3
"1544","Greenland","201503",0,0,0,0,3,19108,6369.33333333333,11659,1,3,0,3,2.3310925608504e-05,1
"1545","Kuwait","201503",0,0,0,0,9,264199,29355.4444444444,165211,1,9,0,2,3.26828589125341e-05,6
"1546","Uganda","201503",0,0,0,0,1,30,30,30,1,1,0,0,0,9
"1547","Saint Vincent and the Grenadines","201503",0,0,0,0,1,222,222,222,1,1,0,0,9.94011066710303e-10,3
"1548","Botswana","201503",0,0,0,0,1,56603,56603,56603,1,1,0,0,4.82645196910793e-12,7
"1549","Seychelles","201503",0,0,0,0,8,21547,2693.375,8744,1,8,0,5,0.0001486411540991,7
"1550","Greece","201504",13,2343771,180290.076923077,807395,7,10405,1486.42857142857,4171,-0.991160389027838,20,354,56,0.022766791015041,1
"1551","Iran","201504",5,1964903,392980.6,1226068,0,0,0,0,-1,5,0,1,8.40107907199524e-05,2
"1552","Albania","201504",9,1267832,140870.222222222,493152,0,0,0,0,-1,9,0,14,0.000241512023435742,1
"1553","Austria","201504",8,235944,29493,157412,11,1657637,150694.272727273,487469,0.750795978624627,19,100,56,0.0316534477287049,1
"1554","Bulgaria","201504",7,808979,115568.428571429,733997,6,734577,122429.5,209123,-0.0482016849404881,13,0,22,0.0215196750540112,1
"1555","Germany","201504",26,4203396,161669.076923077,844703,23,50875857,2211993.7826087,29126190,0.847369171836808,49,1406,163,1,1
"1556","Italy","201504",22,1193453,54247.8636363636,209529,8,1418920,177365,1169734,0.0863073535057972,30,1024,95,0.0280838165497318,1
"1557","Poland","201504",14,834029,59573.5,357890,8,1768958,221119.75,698618,0.359175439600736,22,151,77,0.0389233869023013,1
"1558","Turkey","201504",21,3403655,162078.80952381,1220995,0,0,0,0,-1,21,0,47,0.00455837819121491,1
"1559","Rep. of Korea","201504",3,6447,2149,4524,0,0,0,0,-1,3,0,2,8.84717898796381e-10,2
"1560","Indonesia","201504",2,85,42.5,63,0,0,0,0,-1,2,0,0,3.78338431235496e-09,2
"1561","Morocco","201504",9,526791,58532.3333333333,252908,0,0,0,0,-1,9,0,20,0.00462385055135641,1
"1562","Netherlands","201504",36,55106245,1530729.02777778,29126190,8,3133756,391719.5,1753991,-0.892384754595042,44,520,137,0.955810267051234,1
"1563","Portugal","201504",7,8201,1171.57142857143,4023,3,213265,71088.3333333333,213141,0.925938970315985,10,578,18,0.00296615379935317,1
"1564","Spain","201504",33,36144937,1095301.12121212,17236303,11,432950,39359.0909090909,252908,-0.976327227431153,44,202,157,0.53103154700195,1
"1565","Egypt","201504",5,13301,2660.2,12234,0,0,0,0,-1,5,0,6,0.0003240407559625,1
"1566","Belgium","201504",10,4563065,456306.5,2206857,10,8797686,879768.6,7693742,0.316944833415427,20,144,54,0.3046892389882,1
"1567","France","201504",20,2016563,100828.15,905023,16,6967032,435439.5,4069513,0.551056564771676,36,540,109,0.104866481323848,1
"1568","Guyana","201504",1,1230,1230,1230,0,0,0,0,-1,1,0,0,2.69939703761641e-16,3
"1569","United States of America","201504",9,641338,71259.7777777778,622620,0,0,0,0,-1,9,0,2,5.98191380983519e-07,3
"1570","Guatemala","201504",2,14880,7440,14413,0,0,0,0,-1,2,0,0,4.45547763315109e-10,4
"1571","Honduras","201504",3,27166,9055.33333333333,21671,0,0,0,0,-1,3,0,0,1.49462902856081e-06,4
"1572","Armenia","201504",2,379955,189977.5,364021,1,8677,8677,8677,-0.955345931369522,3,0,2,2.60130211004794e-05,2
"1573","Sweden","201504",2,23726,11863,20217,9,2418608,268734.222222222,1834411,0.980571043927653,11,51,27,0.0532218029287212,1
"1574","Pakistan","201504",2,1364,682,1288,0,0,0,0,-1,2,0,0,8.51319539897896e-08,3
"1575","India","201504",7,192209,27458.4285714286,142070,0,0,0,0,-1,7,0,0,8.67088244967934e-07,4
"1576","Dominican Rep.","201504",4,5561,1390.25,3731,0,0,0,0,-1,4,0,1,1.09571208514156e-05,1
"1577","Romania","201504",6,645449,107574.833333333,462540,10,1410814,141081.4,392161,0.372211628570859,16,2,67,0.0108068831184025,1
"1578","Slovakia","201504",3,13612,4537.33333333333,10455,12,1049573,87464.4166666667,517625,0.974393920155006,15,78,49,0.0181185765546154,1
"1579","TFYR of Macedonia","201504",8,510030,63753.75,371174,2,374594,187297,366556,-0.1531000741558,10,105,15,7.57747509983359e-05,1
"1580","United Kingdom","201504",8,136579,17072.375,43089,12,14550304,1212525.33333333,10482264,0.981401227203893,20,279,47,0.325364915602433,1
"1581","Ukraine","201504",5,968411,193682.2,907100,0,0,0,0,-1,5,0,6,3.37378764841068e-05,1
"1582","Finland","201504",2,15045,7522.5,15037,7,506406,72343.7142857143,267367,0.942295632763194,9,136,12,0.00936995747639655,1
"1583","Latvia","201504",2,51118,25559,44641,7,325217,46459.5714285714,115772,0.728337784155075,9,0,16,0.00339831944708551,1
"1584","Lithuania","201504",4,114156,28539,86160,8,920502,115062.75,357890,0.77933578051878,12,0,30,0.00874669712400177,1
"1585","Czech Rep.","201504",4,46176,11544,24531,15,4982920,332194.666666667,1934468,0.981636461105535,19,36,69,0.0717413664879352,1
"1586","Estonia","201504",5,75738,15147.6,63057,9,115124,12791.5555555556,29103,0.206358520816087,14,224,34,0.000759125929118622,1
"1587","Hungary","201504",6,43974,7329,21913,7,1102542,157506,562322,0.923291083595868,13,160,38,0.0203497637435967,1
"1588","Jordan","201504",6,107893,17982.1666666667,48996,0,0,0,0,-1,6,0,9,0.000778555854439048,1
"1589","Luxembourg","201504",2,21085,10542.5,21058,10,189218,18921.8,121342,0.799479798195936,12,350,30,0.00228611104403788,1
"1590","Colombia","201504",3,3817,1272.33333333333,2403,0,0,0,0,-1,3,0,1,4.17304774041624e-05,1
"1591","Lebanon","201504",4,12120,3030,6863,0,0,0,0,-1,4,0,2,5.99122101504003e-05,5
"1592","Mauritius","201504",1,51,51,51,0,0,0,0,-1,1,0,0,1.39751415072674e-07,1
"1593","Saint-Barthélemy","201504",1,1851,1851,1851,0,0,0,0,-1,1,0,0,5.07215430007203e-06,1
"1594","Denmark","201504",5,34744,6948.8,20918,22,1452256,66011.6363636364,681433,0.953269670477471,27,1470,122,0.0275698659927853,1
"1595","Israel","201504",3,57514,19171.3333333333,54841,0,0,0,0,-1,3,0,3,0.00144631188518826,1
"1596","Brazil","201504",2,19546,9773,15408,0,0,0,0,-1,2,0,0,0.000108128430388756,1
"1597","Costa Rica","201504",2,352,176,247,0,0,0,0,-1,2,0,0,6.45435771171989e-06,1
"1598","Peru","201504",1,461,461,461,0,0,0,0,-1,1,0,0,1.20462054927071e-05,1
"1599","Thailand","201504",4,383262,95815.5,314132,0,0,0,0,-1,4,0,2,1.48550440877703e-05,2
"1600","Croatia","201504",3,31108,10369.3333333333,27418,8,590485,73810.625,290001,0.899908782756563,11,157,23,0.00616726840586007,1
"1601","Fiji","201504",1,711,711,711,0,0,0,0,-1,1,0,0,5.96179395632247e-08,1
"1602","Ireland","201504",1,12412,12412,12412,10,485304,48530.4,210631,0.95012416719575,11,0,27,0.00860057521172329,1
"1603","Japan","201504",3,25473,8491,21430,1,1815,1815,1815,-0.866974494283201,4,2,4,7.28338078404898e-09,2
"1604","Russian Federation","201504",2,15117,7558.5,13400,10,12218135,1221813.5,5466410,0.997528539426802,12,11,7,0.00262080161825819,2
"1605","China","201504",5,6175849,1235169.8,5466410,0,0,0,0,-1,5,0,3,0.000374568951530238,2
"1606","New Zealand","201504",1,186,186,186,0,0,0,0,-1,1,0,0,3.23386010498371e-11,2
"1607","Viet Nam","201504",2,9009,4504.5,7316,0,0,0,0,-1,2,0,1,1.57110728569047e-09,2
"1608","Malaysia","201504",2,773807,386903.5,773357,12,335596,27966.3333333333,314132,-0.394997129086545,14,23,15,6.76148981409248e-06,2
"1609","Australia","201504",4,17329,4332.25,10291,0,0,0,0,-1,4,0,2,6.54887017475789e-09,2
"1610","Cyprus","201504",1,11684,11684,11684,1,21541,21541,21541,0.296674191121144,2,0,1,2.24790642128596e-05,1
"1611","Norway","201504",1,27235,27235,27235,4,554451,138612.75,392436,0.906358413302022,5,0,6,0.0118845726520651,1
"1612","Panama","201504",1,30800,30800,30800,0,0,0,0,-1,1,0,0,7.54115172046267e-06,1
"1613","Slovenia","201504",4,15649,3912.25,10186,10,502257,50225.7,209529,0.939568184187864,14,902,21,0.003208913569302,1
"1614","Uzbekistan","201504",2,1869766,934883,1867437,0,0,0,0,-1,2,0,1,7.18049515634798e-07,2
"1615","Ecuador","201504",2,460,230,248,0,0,0,0,-1,2,0,1,3.44149269008844e-06,1
"1616","Uganda","201504",1,671,671,671,1,7,7,7,-0.979351032448378,2,47,0,5.34230868277968e-06,3
"1617","Dominica","201504",2,482,241,351,0,0,0,0,-1,2,0,1,4.31903526018625e-17,3
"1618","Cameroon","201504",1,9,9,9,0,0,0,0,-1,1,0,0,7.16554070677267e-08,1
"1619","Bangladesh","201504",2,8378,4189,8031,0,0,0,0,-1,2,0,0,9.28228026830234e-09,3
