"","trade_flow","reporter_code","reporter","partner_code","partner","commodity_code","netweight_kg","trade_value_usd","price_kg_usd","period_date"
"462","Imports",724,"Spain",76,"Brazil","160250",14800,100211,6.77101351351351,2015-06-01
"463","Imports",56,"Belgium",76,"Brazil","160250",137000,703949,5.13831386861314,2014-02-01
"464","Imports",97,"EU-27",76,"Brazil","160250",3070200,15828633,5.1555706468634,2014-02-01
"465","Imports",818,"Egypt",76,"Brazil","160250",NA,204621,NA,2015-06-01
"466","Imports",826,"United Kingdom",76,"Brazil","160250",1597459,8441781,5.28450558042491,2015-06-01
"467","Imports",276,"Germany",76,"Brazil","160250",166500,1006312,6.04391591591592,2014-02-01
"468","Imports",528,"Netherlands",76,"Brazil","160250",204200,938248,4.59475024485798,2015-06-01
"469","Imports",480,"Mauritius",76,"Brazil","160250",28127,160433,5.70387883528282,2015-06-01
"470","Imports",56,"Belgium",76,"Brazil","160250",1212496,7070075,5.83100892703976,2015-06-01
"471","Imports",381,"Italy",76,"Brazil","160250",1288006,10932647,8.4880404283831,2015-06-01
"472","Imports",470,"Malta",76,"Brazil","160250",68700,366581,5.33596797671033,2014-02-01
"473","Imports",528,"Netherlands",76,"Brazil","160250",255000,1350385,5.29562745098039,2014-02-01
"474","Imports",757,"Switzerland",76,"Brazil","160250",30401,321385,10.571527252393,2015-06-01
"475","Imports",752,"Sweden",76,"Brazil","160250",72000,422018,5.86136111111111,2015-06-01
"476","Imports",724,"Spain",76,"Brazil","160250",20200,120691,5.97480198019802,2014-02-01
"477","Imports",258,"French Polynesia",76,"Brazil","160250",2,204,102,2015-06-01
"478","Imports",670,"Saint Vincent and the Grenadines",76,"Brazil","160250",22962,89221,3.88559358940859,2015-06-01
"479","Imports",690,"Seychelles",76,"Brazil","160250",NA,42,NA,2015-06-01
"480","Imports",246,"Finland",76,"Brazil","160250",13106,106213,8.1041507706394,2014-02-01
"481","Imports",124,"Canada",76,"Brazil","160250",129120,605392,4.68859975216853,2015-06-01
"482","Imports",392,"Japan",76,"Brazil","160250",652,4105,6.29601226993865,2015-06-01
"483","Imports",818,"Egypt",76,"Brazil","160250",NA,516251,NA,2014-02-01
"484","Imports",702,"Singapore",76,"Brazil","160250",37536,163874,4.36578218243819,2015-06-01
"485","Imports",68,"Bolivia",76,"Brazil","160250",29906,49108,1.64207851267304,2014-02-01
"486","Imports",480,"Mauritius",76,"Brazil","160250",19584,118845,6.06847426470588,2014-02-01
"487","Imports",251,"France",76,"Brazil","160250",90943,547858,6.02419097676567,2015-06-01
"488","Imports",458,"Malaysia",76,"Brazil","160250",1020,6060,5.94117647058824,2015-06-01
"489","Imports",208,"Denmark",76,"Brazil","160250",47,279,5.93617021276596,2014-02-01
"490","Imports",702,"Singapore",76,"Brazil","160250",35943,171363,4.76763208413321,2014-02-01
"491","Imports",28,"Antigua and Barbuda",76,"Brazil","160250",49579,189819,3.82861695475907,2014-02-01
"492","Imports",757,"Switzerland",76,"Brazil","160250",25032,285053,11.387543943752,2014-02-01
"493","Imports",372,"Ireland",76,"Brazil","160250",2479,17370,7.00685760387253,2014-02-01
"494","Imports",124,"Canada",76,"Brazil","160250",55036,254170,4.61824987281052,2014-02-01
"495","Imports",251,"France",76,"Brazil","160250",123642,753340,6.09291341130037,2014-02-01
"496","Imports",616,"Poland",76,"Brazil","160250",35,459,13.1142857142857,2014-02-01
"497","Imports",858,"Uruguay",76,"Brazil","160250",22666,71167,3.13981293567458,2014-02-01
"498","Imports",344,"China, Hong Kong SAR",76,"Brazil","160250",817895,1732504,2.11824745230133,2014-02-01
"499","Imports",196,"Cyprus",76,"Brazil","160250",10587,39454,3.72664588646453,2014-02-01
"500","Imports",752,"Sweden",76,"Brazil","160250",15000,96371,6.42473333333333,2014-02-01
"501","Imports",12,"Algeria",76,"Brazil","160250",31344,45350,1.44684788157223,2014-02-01
"502","Imports",152,"Chile",76,"Brazil","160250",101492,603204,5.94336499428526,2014-02-01
"503","Imports",84,"Belize",76,"Brazil","160250",46440,79263,1.70678294573643,2014-06-01
"504","Imports",826,"United Kingdom",76,"Brazil","160250",2439349,13190245,5.40728079499899,2014-06-01
"505","Imports",616,"Poland",76,"Brazil","160250",22,268,12.1818181818182,2014-06-01
"506","Exports",858,"Uruguay",76,"Brazil","160250",22000,26070,1.185,2014-06-01
"507","Imports",858,"Uruguay",76,"Brazil","160250",16608,43089,2.5944725433526,2014-06-01
"508","Imports",344,"China, Hong Kong SAR",76,"Brazil","160250",600075,1393094,2.32153314169062,2014-06-01
"509","Imports",752,"Sweden",76,"Brazil","160250",78000,424157,5.43791025641026,2014-06-01
"510","Imports",620,"Portugal",76,"Brazil","160250",2824,23018,8.15084985835694,2014-06-01
"511","Imports",12,"Algeria",76,"Brazil","160250",39951,57805,1.44689744937548,2014-06-01
"512","Imports",372,"Ireland",76,"Brazil","160250",2993,19601,6.54894754426996,2015-12-01
"513","Imports",670,"Saint Vincent and the Grenadines",76,"Brazil","160250",24201,90768,3.75058881864386,2015-12-01
"514","Imports",152,"Chile",76,"Brazil","160250",180320,1110803,6.16017635314996,2014-06-01
"515","Imports",690,"Seychelles",76,"Brazil","160250",NA,1155,NA,2015-12-01
"516","Imports",233,"Estonia",76,"Brazil","160250",4,43,10.75,2014-05-01
"517","Imports",152,"Chile",76,"Brazil","160250",140469,877836,6.24932191444376,2014-05-01
"518","Imports",56,"Belgium",76,"Brazil","160250",385802,2518147,6.52704496088667,2015-09-01
"519","Imports",152,"Chile",76,"Brazil","160250",70884,424116,5.98324022346369,2015-09-01
"520","Imports",124,"Canada",76,"Brazil","160250",164448,693869,4.21938241875851,2015-12-01
"521","Imports",208,"Denmark",76,"Brazil","160250",49,291,5.93877551020408,2015-12-01
"522","Imports",372,"Ireland",76,"Brazil","160250",5118,36495,7.13071512309496,2015-09-01
"523","Imports",251,"France",76,"Brazil","160250",87980,523853,5.95422823368947,2015-12-01
"524","Imports",276,"Germany",76,"Brazil","160250",147500,936978,6.35239322033898,2014-05-01
"525","Imports",381,"Italy",76,"Brazil","160250",23958,188058,7.84948660155272,2015-12-01
"526","Imports",458,"Malaysia",76,"Brazil","160250",4081,22223,5.44547904925263,2015-12-01
"527","Imports",703,"Slovakia",76,"Brazil","160250",10,82,8.2,2015-12-01
"528","Imports",826,"United Kingdom",76,"Brazil","160250",2968612,13595803,4.57985179605823,2015-12-01
"529","Imports",470,"Malta",76,"Brazil","160250",67600,349101,5.16421597633136,2014-05-01
"530","Imports",528,"Netherlands",76,"Brazil","160250",263200,1259355,4.78478343465046,2014-05-01
"531","Imports",392,"Japan",76,"Brazil","160250",514,3415,6.64396887159533,2015-01-01
"532","Imports",818,"Egypt",76,"Brazil","160250",NA,289118,NA,2014-05-01
"533","Imports",608,"Philippines",76,"Brazil","160250",133544,28333,0.212162283591925,2014-05-01
"534","Imports",52,"Barbados",76,"Brazil","160250",46084,170873,3.70785956080201,2015-01-01
"535","Imports",28,"Antigua and Barbuda",76,"Brazil","160250",9506,24894,2.61876709446665,2014-05-01
"536","Imports",757,"Switzerland",76,"Brazil","160250",24395,274134,11.2373027259684,2014-05-01
"537","Imports",203,"Czech Rep.",76,"Brazil","160250",68,770,11.3235294117647,2015-01-01
"538","Imports",842,"United States of America",76,"Brazil","160250",NA,17138315,NA,2014-05-01
"539","Exports",842,"United States of America",76,"Brazil","160250",NA,119109,NA,2014-05-01
"540","Imports",246,"Finland",76,"Brazil","160250",560,4645,8.29464285714286,2014-05-01
