period,trade_value_usd,origin,destin,period_date
201504,565,Portugal,Lithuania,2015-04-01
201504,218530,Spain,Lithuania,2015-04-01
201504,22445,Ukraine,Lithuania,2015-04-01
201504,68541,Austria,Slovenia,2015-04-01
201504,27418,Croatia,Slovenia,2015-04-01
201504,711,Fiji,Slovenia,2015-04-01
201504,37,France,Slovenia,2015-04-01
201504,97,Germany,Slovenia,2015-04-01
201504,209529,Italy,Slovenia,2015-04-01
201504,5494,Netherlands,Slovenia,2015-04-01
201504,55,India,Slovenia,2015-04-01
201504,190043,Spain,Slovenia,2015-04-01
201504,332,TFYR of Macedonia,Slovenia,2015-04-01
201408,657358,France,Belgium,2014-08-01
201408,184253,Germany,Belgium,2014-08-01
201408,306,Luxembourg,Belgium,2014-08-01
201408,3684218,Netherlands,Belgium,2014-08-01
201408,533,Poland,Belgium,2014-08-01
201408,293,Romania,Belgium,2014-08-01
201408,15393,Spain,Belgium,2014-08-01
201408,945,Turkey,Belgium,2014-08-01
201404,418,Belgium,Romania,2014-04-01
201404,50777,Bulgaria,Romania,2014-04-01
201404,154598,France,Romania,2014-04-01
201404,20911,Germany,Romania,2014-04-01
201404,151198,Greece,Romania,2014-04-01
201404,11490,Hungary,Romania,2014-04-01
201404,129443,Italy,Romania,2014-04-01
201404,158,Netherlands,Romania,2014-04-01
201404,186660,Spain,Romania,2014-04-01
201404,52336,Turkey,Romania,2014-04-01
201404,5315,TFYR of Macedonia,Romania,2014-04-01
201504,1545,Denmark,United Kingdom,2015-04-01
201504,46404,France,United Kingdom,2015-04-01
201504,844703,Germany,United Kingdom,2015-04-01
201504,12412,Ireland,United Kingdom,2015-04-01
201504,3057,Italy,United Kingdom,2015-04-01
201504,48996,Jordan,United Kingdom,2015-04-01
201504,6863,Lebanon,United Kingdom,2015-04-01
201504,66860,Morocco,United Kingdom,2015-04-01
201504,10482264,Netherlands,United Kingdom,2015-04-01
201504,25424,Poland,United Kingdom,2015-04-01
201504,2955640,Spain,United Kingdom,2015-04-01
201504,56136,Turkey,United Kingdom,2015-04-01
201404,1398,Azerbaijan,Russian Federation,2014-04-01
201404,7244,Armenia,Russian Federation,2014-04-01
201404,32945,Bulgaria,Russian Federation,2014-04-01
201404,7306766,Belarus,Russian Federation,2014-04-01
201404,6984064,China,Russian Federation,2014-04-01
201404,549284,Czech Rep.,Russian Federation,2014-04-01
201404,231437,Greece,Russian Federation,2014-04-01
201404,5647843,Iran,Russian Federation,2014-04-01
201404,78080,Kazakhstan,Russian Federation,2014-04-01
201404,1550706,Lithuania,Russian Federation,2014-04-01
201404,591229,Netherlands,Russian Federation,2014-04-01
201404,91416,Poland,Russian Federation,2014-04-01
201404,29400,Romania,Russian Federation,2014-04-01
201404,7407,Slovakia,Russian Federation,2014-04-01
201404,52233,Spain,Russian Federation,2014-04-01
201404,1753,Thailand,Russian Federation,2014-04-01
201404,5676224,Turkey,Russian Federation,2014-04-01
201404,2935210,Ukraine,Russian Federation,2014-04-01
201404,3892,Uzbekistan,Russian Federation,2014-04-01
201504,21430,Japan,"China, Hong Kong SAR",2015-04-01
201405,312471,Austria,Germany,2014-05-01
201405,1357652,Belgium,Germany,2014-05-01
201405,177435,Bulgaria,Germany,2014-05-01
201405,2354,Sri Lanka,Germany,2014-05-01
201405,8994,Denmark,Germany,2014-05-01
201405,288931,France,Germany,2014-05-01
201405,54265,Greece,Germany,2014-05-01
201405,73328,Italy,Germany,2014-05-01
201405,7076,Jordan,Germany,2014-05-01
201405,449,Luxembourg,Germany,2014-05-01
201405,7470,Rep. of Moldova,Germany,2014-05-01
201405,26102635,Netherlands,Germany,2014-05-01
201405,9589941,Spain,Germany,2014-05-01
201405,39011,Turkey,Germany,2014-05-01
201405,57449,TFYR of Macedonia,Germany,2014-05-01
201405,1728,Egypt,Germany,2014-05-01
201404,4959,Poland,Slovakia,2014-04-01
201404,21762,Slovakia,Slovakia,2014-04-01
201404,474410,Spain,Slovakia,2014-04-01
201404,7273,TFYR of Macedonia,Slovakia,2014-04-01
201504,800,Estonia,Belarus,2015-04-01
201504,39000,Morocco,Belarus,2015-04-01
201504,2300,Netherlands,Belarus,2015-04-01
201504,1500,Poland,Belarus,2015-04-01
201504,13400,Russian Federation,Belarus,2015-04-01
201504,26500,Spain,Belarus,2015-04-01
201504,59000,Turkey,Belarus,2015-04-01
201504,907100,Ukraine,Belarus,2015-04-01
201408,11345,Czech Rep.,Bulgaria,2014-08-01
201408,4141,Greece,Bulgaria,2014-08-01
201408,251899,Turkey,Bulgaria,2014-08-01
201408,3609,TFYR of Macedonia,Bulgaria,2014-08-01
201404,8853,Austria,Slovakia,2014-04-01
201404,55677,Czech Rep.,Slovakia,2014-04-01
201404,72423,Greece,Slovakia,2014-04-01
201404,87,Hungary,Slovakia,2014-04-01
201404,4093,Italy,Slovakia,2014-04-01
201404,20750,Netherlands,Slovakia,2014-04-01
201504,3468,United States of America,"China, Hong Kong SAR",2015-04-01
201504,4524,Rep. of Korea,"China, Hong Kong SAR",2015-04-01
201504,156620,China,"China, Hong Kong SAR",2015-04-01
201408,1293,Austria,Croatia,2014-08-01
201408,407225,Bosnia Herzegovina,Croatia,2014-08-01
201408,11671,Germany,Croatia,2014-08-01
201408,18823,Italy,Croatia,2014-08-01
201408,1478,Slovenia,Croatia,2014-08-01
201408,175,Spain,Croatia,2014-08-01
201408,16663,TFYR of Macedonia,Croatia,2014-08-01
201504,186,New Zealand,"China, Hong Kong SAR",2015-04-01
201408,7433,Germany,Cyprus,2014-08-01
