Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2011,201106,June 2011,4,0,1,Imports,752,Sweden,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,5970948,,,0
HS,2011,201106,June 2011,4,0,2,Exports,156,China,,0,World,,,,,,,,,1006,Rice,0,,,,,,34524621,,26775467,,,0
HS,2011,201106,June 2011,4,0,1,Imports,533,Aruba,,0,World,,,,,,,,,1006,Rice,0,,,,,,247540,,282565,,,0
HS,2011,201106,June 2011,4,0,1,Imports,156,China,,0,World,,,,,,,,,1006,Rice,0,,,,,,55362296,,32009615,,,0
HS,2011,201106,June 2011,4,0,2,Exports,752,Sweden,,0,World,,,,,,,,,1006,Rice,0,,,,,,62800,,119953,,,0
HS,2011,201106,June 2011,4,0,1,Imports,686,Senegal,,0,World,,,,,,,,,1006,Rice,0,,,,,,34372166,,15769352,,,0
HS,2011,201106,June 2011,4,0,1,Imports,76,Brazil,,0,World,,,,,,,,,1006,Rice,0,,,,,,44884293,,19798474,,,0
HS,2011,201106,June 2011,4,0,1,Imports,191,Croatia,,0,World,,,,,,,,,1006,Rice,0,,,,,,824891,,818684,,,0
HS,2011,201106,June 2011,4,0,1,Imports,400,Jordan,,0,World,,,,,,,,,1006,Rice,0,,,,,,10164503,,9778406,,,0
HS,2011,201106,June 2011,4,0,2,Exports,76,Brazil,,0,World,,,,,,,,,1006,Rice,0,,,,,,119387313,,54863583,,,0
HS,2011,201106,June 2011,4,0,2,Exports,400,Jordan,,0,World,,,,,,,,,1006,Rice,0,,,,,,99000,,113152,,,0
HS,2011,201106,June 2011,4,0,3,Re-exports,400,Jordan,,0,World,,,,,,,,,1006,Rice,0,,,,,,99000,,113152,,,0
HS,2011,201106,June 2011,4,0,3,Re-exports,554,New Zealand,,0,World,,,,,,,,,1006,Rice,0,,,,,,94809,,111935,,,0
HS,2011,201106,June 2011,4,0,1,Imports,646,Rwanda,,0,World,,,,,,,,,1006,Rice,0,,,,,,4662623,,2143561,,,0
HS,2011,201106,June 2011,4,0,2,Exports,686,Senegal,,0,World,,,,,,,,,1006,Rice,0,,,,,,11013112,,5125800,,,0
HS,2011,201106,June 2011,4,0,2,Exports,392,Japan,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,705004,,,0
HS,2011,201106,June 2011,4,0,2,Exports,646,Rwanda,,0,World,,,,,,,,,1006,Rice,0,,,,,,7500,,832,,,0
HS,2011,201103,March 2011,4,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,1006,Rice,0,,,,,,19417180,,7073063,,,0
HS,2011,201103,March 2011,4,0,2,Exports,702,Singapore,,0,World,,,,,,,,,1006,Rice,0,,,,,,9791520,,7446684,,,0
HS,2011,201103,March 2011,4,0,1,Imports,212,Dominica,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,64806,,,0
HS,2011,201103,March 2011,4,0,2,Exports,458,Malaysia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,6432,,,0
HS,2011,201103,March 2011,4,0,2,Exports,894,Zambia,,0,World,,,,,,,,,1006,Rice,0,,,,,,1050,,1236,,,0
HS,2011,201103,March 2011,4,0,1,Imports,450,Madagascar,,0,World,,,,,,,,,1006,Rice,0,,,,,,17976626,,8622848,,,0
HS,2011,201103,March 2011,4,0,1,Imports,600,Paraguay,,0,World,,,,,,,,,1006,Rice,0,,,,,,89737,,73610,,,0
HS,2011,201103,March 2011,4,0,1,Imports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,1006,Rice,0,,,,,,34177936,,31073390,,,0
HS,2011,201103,March 2011,4,0,1,Imports,458,Malaysia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,52936841,,,0
HS,2011,201103,March 2011,4,0,1,Imports,702,Singapore,,0,World,,,,,,,,,1006,Rice,0,,,,,,33810690,,32659687,,,0
HS,2011,201103,March 2011,4,0,1,Imports,591,Panama,,0,World,,,,,,,,,1006,Rice,0,,,,,,9961900,,3517170,,,0
HS,2011,201103,March 2011,4,0,1,Imports,894,Zambia,,0,World,,,,,,,,,1006,Rice,0,,,,,,332653,,252412,,,0
HS,2011,201103,March 2011,4,0,1,Imports,222,El Salvador,,0,World,,,,,,,,,1006,Rice,0,,,,,,6368776,,2288498,,,0
HS,2011,201103,March 2011,4,0,2,Exports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,1006,Rice,0,,,,,,795494,,815747,,,0
HS,2011,201103,March 2011,4,0,3,Re-exports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,1006,Rice,0,,,,,,795494,,815747,,,0
HS,2011,201103,March 2011,4,0,2,Exports,222,El Salvador,,0,World,,,,,,,,,1006,Rice,0,,,,,,1111940,,840659,,,0
HS,2011,201103,March 2011,4,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,1006,Rice,0,,,,,,4545,,7036,,,0
HS,2011,201104,April 2011,4,0,1,Imports,222,El Salvador,,0,World,,,,,,,,,1006,Rice,0,,,,,,6621195,,3360329,,,0
HS,2011,201104,April 2011,4,0,2,Exports,222,El Salvador,,0,World,,,,,,,,,1006,Rice,0,,,,,,461862,,346868,,,0
HS,2011,201104,April 2011,4,0,3,Re-exports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,1006,Rice,0,,,,,,1019531,,1095254,,,0
HS,2011,201104,April 2011,4,0,1,Imports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,1006,Rice,0,,,,,,26888225,,23951441,,,0
HS,2011,201104,April 2011,4,0,1,Imports,894,Zambia,,0,World,,,,,,,,,1006,Rice,0,,,,,,278389,,230604,,,0
HS,2011,201104,April 2011,4,0,2,Exports,458,Malaysia,,0,World,,,,,,,,,1006,Rice,0,,,,,,412885,,184424,,,0
HS,2011,201104,April 2011,4,0,1,Imports,600,Paraguay,,0,World,,,,,,,,,1006,Rice,0,,,,,,51710,,50754,,,0
HS,2011,201104,April 2011,4,0,2,Exports,218,Ecuador,,0,World,,,,,,,,,1006,Rice,0,,,,,,14419362,,5725106,,,0
HS,2011,201104,April 2011,4,0,1,Imports,214,Dominican Rep.,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,211761,,,0
HS,2011,201104,April 2011,4,0,1,Imports,212,Dominica,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,170281,,,0
HS,2011,201104,April 2011,4,0,2,Exports,600,Paraguay,,0,World,,,,,,,,,1006,Rice,0,,,,,,19376610,,6625258,,,0
HS,2011,201104,April 2011,4,0,1,Imports,450,Madagascar,,0,World,,,,,,,,,1006,Rice,0,,,,,,21374477,,11491937,,,0
HS,2011,201104,April 2011,4,0,2,Exports,214,Dominican Rep.,,0,World,,,,,,,,,1006,Rice,0,,,,,,885401,,374504,,,0
HS,2011,201104,April 2011,4,0,2,Exports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,1006,Rice,0,,,,,,1019531,,1095254,,,0
HS,2011,201104,April 2011,4,0,1,Imports,702,Singapore,,0,World,,,,,,,,,1006,Rice,0,,,,,,27599750,,27261412,,,0
HS,2011,201104,April 2011,4,0,2,Exports,450,Madagascar,,0,World,,,,,,,,,1006,Rice,0,,,,,,203,,49,,,0
HS,2011,201104,April 2011,4,0,2,Exports,894,Zambia,,0,World,,,,,,,,,1006,Rice,0,,,,,,103,,118,,,0
HS,2011,201104,April 2011,4,0,1,Imports,458,Malaysia,,0,World,,,,,,,,,1006,Rice,0,,,,,,119845590,,67674337,,,0
HS,2011,201104,April 2011,4,0,2,Exports,702,Singapore,,0,World,,,,,,,,,1006,Rice,0,,,,,,8093640,,5620791,,,0
HS,2011,201104,April 2011,4,0,1,Imports,591,Panama,,0,World,,,,,,,,,1006,Rice,0,,,,,,320779,,262366,,,0
HS,2011,201105,May 2011,4,0,1,Imports,591,Panama,,0,World,,,,,,,,,1006,Rice,0,,,,,,25483226,,7737005,,,0
HS,2011,201105,May 2011,4,0,1,Imports,702,Singapore,,0,World,,,,,,,,,1006,Rice,0,,,,,,33476150,,31600015,,,0
HS,2011,201105,May 2011,4,0,3,Re-exports,344,"China, Hong Kong SAR",,0,World,,,,,,,,,1006,Rice,0,,,,,,741568,,780935,,,0
HS,2011,201105,May 2011,4,0,2,Exports,894,Zambia,,0,World,,,,,,,,,1006,Rice,0,,,,,,103,,117,,,0
HS,2011,201105,May 2011,4,0,1,Imports,222,El Salvador,,0,World,,,,,,,,,1006,Rice,0,,,,,,10232065,,3714529,,,0
HS,2011,201105,May 2011,4,0,1,Imports,894,Zambia,,0,World,,,,,,,,,1006,Rice,0,,,,,,953214,,637364,,,0
HS,2011,201105,May 2011,4,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,1006,Rice,0,,,,,,9091,,13978,,,0
HS,2011,201105,May 2011,4,0,2,Exports,702,Singapore,,0,World,,,,,,,,,1006,Rice,0,,,,,,8082750,,7638367,,,0
HS,2011,201104,April 2011,4,0,1,Imports,68,Bolivia,,0,World,,,,,,,,,1006,Rice,0,,,,,,282690,,144615,,,0
HS,2011,201104,April 2011,4,0,1,Imports,804,Ukraine,,0,World,,,,,,,,,1006,Rice,0,,,,,,8130188,,4516686,,,0
HS,2011,201104,April 2011,4,0,1,Imports,28,Antigua and Barbuda,,0,World,,,,,,,,,1006,Rice,0,,,,,,189737,,219462,,,0
HS,2011,201104,April 2011,4,0,2,Exports,203,Czech Rep.,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,1251645,,,0
HS,2011,201104,April 2011,4,0,1,Imports,12,Algeria,,0,World,,,,,,,,,1006,Rice,0,,,,,,4218449,,2550230,,,0
HS,2011,201104,April 2011,4,0,1,Imports,716,Zimbabwe,,0,World,,,,,,,,,1006,Rice,0,,,,,,8689353,,5516910,,,0
HS,2011,201104,April 2011,4,0,1,Imports,196,Cyprus,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,578518,,,0
HS,2011,201104,April 2011,4,0,1,Imports,70,Bosnia Herzegovina,,0,World,,,,,,,,,1006,Rice,0,,,,,,498738,,553726,,,0
HS,2011,201104,April 2011,4,0,1,Imports,203,Czech Rep.,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,4993813,,,0
HS,2011,201104,April 2011,4,0,1,Imports,579,Norway,,0,World,,,,,,,,,1006,Rice,0,,,,,,2066814,,2990017,,,0
HS,2011,201105,May 2011,4,0,1,Imports,566,Nigeria,,0,World,,,,,,,,,1006,Rice,0,,,,,,125954644,,354048591,,,0
HS,2011,201105,May 2011,4,0,2,Exports,807,TFYR of Macedonia,,0,World,,,,,,,,,1006,Rice,0,,,,,,952579,,842676,,,0
HS,2011,201105,May 2011,4,0,1,Imports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,830317,,488416,,,0
HS,2011,201105,May 2011,4,0,2,Exports,70,Bosnia Herzegovina,,0,World,,,,,,,,,1006,Rice,0,,,,,,4118,,5036,,,0
HS,2011,201105,May 2011,4,0,2,Exports,203,Czech Rep.,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,1770635,,,0
HS,2011,201105,May 2011,4,0,1,Imports,203,Czech Rep.,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,6729215,,,0
HS,2011,201105,May 2011,4,0,1,Imports,28,Antigua and Barbuda,,0,World,,,,,,,,,1006,Rice,0,,,,,,205572,,187327,,,0
HS,2011,201105,May 2011,4,0,1,Imports,558,Nicaragua,,0,World,,,,,,,,,1006,Rice,0,,,,,,1649922,,561535,,,0
HS,2011,201105,May 2011,4,0,1,Imports,804,Ukraine,,0,World,,,,,,,,,1006,Rice,0,,,,,,6314940,,3364934,,,0
HS,2011,201105,May 2011,4,0,2,Exports,268,Georgia,,0,World,,,,,,,,,1006,Rice,0,,,,,,181775,,191092,,,0
HS,2011,201105,May 2011,4,0,1,Imports,716,Zimbabwe,,0,World,,,,,,,,,1006,Rice,0,,,,,,7902888,,5696893,,,0
HS,2011,201105,May 2011,4,0,2,Exports,558,Nicaragua,,0,World,,,,,,,,,1006,Rice,0,,,,,,787484,,308970,,,0
HS,2011,201105,May 2011,4,0,2,Exports,642,Romania,,0,World,,,,,,,,,1006,Rice,0,,,,,,348886,,372974,,,0
HS,2011,201105,May 2011,4,0,1,Imports,642,Romania,,0,World,,,,,,,,,1006,Rice,0,,,,,,5273126,,4271080,,,0
HS,2011,201105,May 2011,4,0,1,Imports,12,Algeria,,0,World,,,,,,,,,1006,Rice,0,,,,,,8927536,,5057548,,,0
HS,2011,201105,May 2011,4,0,1,Imports,196,Cyprus,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,681516,,,0
HS,2011,201105,May 2011,4,0,2,Exports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,69478918,,32148563,,,0
HS,2011,201105,May 2011,4,0,1,Imports,268,Georgia,,0,World,,,,,,,,,1006,Rice,0,,,,,,1360420,,1015081,,,0
HS,2011,201105,May 2011,4,0,1,Imports,807,TFYR of Macedonia,,0,World,,,,,,,,,1006,Rice,0,,,,,,843,,1911,,,0
HS,2011,201105,May 2011,4,0,2,Exports,579,Norway,,0,World,,,,,,,,,1006,Rice,0,,,,,,442,,512,,,0
HS,2011,201105,May 2011,4,0,1,Imports,68,Bolivia,,0,World,,,,,,,,,1006,Rice,0,,,,,,328220,,136019,,,0
HS,2011,201105,May 2011,4,0,2,Exports,804,Ukraine,,0,World,,,,,,,,,1006,Rice,0,,,,,,49358,,27366,,,0
HS,2011,201105,May 2011,4,0,1,Imports,579,Norway,,0,World,,,,,,,,,1006,Rice,0,,,,,,2188232,,3107323,,,0
HS,2011,201105,May 2011,4,0,1,Imports,70,Bosnia Herzegovina,,0,World,,,,,,,,,1006,Rice,0,,,,,,457045,,471867,,,0
HS,2011,201106,June 2011,4,0,1,Imports,716,Zimbabwe,,0,World,,,,,,,,,1006,Rice,0,,,,,,7573730,,4543692,,,0
HS,2011,201106,June 2011,4,0,2,Exports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,44224501,,20996613,,,0
HS,2011,201106,June 2011,4,0,1,Imports,203,Czech Rep.,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,5009959,,,0
HS,2011,201106,June 2011,4,0,1,Imports,807,TFYR of Macedonia,,0,World,,,,,,,,,1006,Rice,0,,,,,,29574,,36934,,,0
HS,2011,201106,June 2011,4,0,1,Imports,70,Bosnia Herzegovina,,0,World,,,,,,,,,1006,Rice,0,,,,,,576813,,573180,,,0
HS,2011,201106,June 2011,4,0,1,Imports,68,Bolivia,,0,World,,,,,,,,,1006,Rice,0,,,,,,621234,,413086,,,0
HS,2011,201106,June 2011,4,0,1,Imports,579,Norway,,0,World,,,,,,,,,1006,Rice,0,,,,,,1788648,,2466963,,,0
HS,2011,201106,June 2011,4,0,1,Imports,804,Ukraine,,0,World,,,,,,,,,1006,Rice,0,,,,,,4469349,,2141473,,,0
HS,2011,201106,June 2011,4,0,1,Imports,268,Georgia,,0,World,,,,,,,,,1006,Rice,0,,,,,,1080159,,684737,,,0
HS,2011,201106,June 2011,4,0,1,Imports,642,Romania,,0,World,,,,,,,,,1006,Rice,0,,,,,,4872347,,3376710,,,0
HS,2011,201106,June 2011,4,0,2,Exports,70,Bosnia Herzegovina,,0,World,,,,,,,,,1006,Rice,0,,,,,,5544,,5420,,,0
HS,2011,201106,June 2011,4,0,1,Imports,32,Argentina,,0,World,,,,,,,,,1006,Rice,0,,,,,,922975,,580490,,,0
HS,2011,201103,March 2011,4,0,2,Exports,858,Uruguay,,0,World,,,,,,,,,1006,Rice,0,,,,,,27293950,,13017317,,,0
HS,2011,201103,March 2011,4,0,1,Imports,348,Hungary,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,2304193,,,0
HS,2011,201103,March 2011,4,0,1,Imports,470,Malta,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,252612,,,0
HS,2011,201103,March 2011,4,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,1006,Rice,0,,,,,,14432,,36814,,,0
HS,2011,201103,March 2011,4,0,1,Imports,480,Mauritius,,0,World,,,,,,,,,1006,Rice,0,,,,,,3025740,,2972943,,,0
HS,2011,201103,March 2011,4,0,1,Imports,784,United Arab Emirates,,0,World,,,,,,,,,1006,Rice,0,,,,,,95806826,,88255503,,,0
HS,2011,201103,March 2011,4,0,3,Re-exports,480,Mauritius,,0,World,,,,,,,,,1006,Rice,0,,,,,,14432,,36814,,,0
HS,2011,201104,April 2011,4,0,2,Exports,703,Slovakia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,3158942,,,0
HS,2011,201104,April 2011,4,0,1,Imports,703,Slovakia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,3481692,,,0
HS,2011,201104,April 2011,4,0,1,Imports,52,Barbados,,0,World,,,,,,,,,1006,Rice,0,,,,,,590303,,525948,,,0
HS,2011,201104,April 2011,4,0,1,Imports,854,Burkina Faso,,0,World,,,,,,,,,1006,Rice,0,,,,,,12725310,,3808612,,,0
HS,2011,201104,April 2011,4,0,1,Imports,484,Mexico,,0,World,,,,,,,,,1006,Rice,0,,,,,,70147620,,27682454,,,0
HS,2011,201104,April 2011,4,0,2,Exports,484,Mexico,,0,World,,,,,,,,,1006,Rice,0,,,,,,129522,,92801,,,0
HS,2011,201104,April 2011,4,0,1,Imports,56,Belgium,,0,World,,,,,,,,,1006,Rice,0,,,,,,35004042,,26595598,,,0
HS,2011,201104,April 2011,4,0,2,Exports,616,Poland,,0,World,,,,,,,,,1006,Rice,0,,,,,,1343563,,1212460,,,0
HS,2011,201104,April 2011,4,0,1,Imports,470,Malta,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,340210,,,0
HS,2011,201104,April 2011,4,0,2,Exports,784,United Arab Emirates,,0,World,,,,,,,,,1006,Rice,0,,,,,,20232293,,19360063,,,0
HS,2011,201104,April 2011,4,0,2,Exports,608,Philippines,,0,World,,,,,,,,,1006,Rice,0,,,,,,184755,,921260,,,0
HS,2011,201104,April 2011,4,0,1,Imports,466,Mali,,0,World,,,,,,,,,1006,Rice,0,,,,,,6413375,,1461250,,,0
HS,2011,201104,April 2011,4,0,3,Re-exports,784,United Arab Emirates,,0,World,,,,,,,,,1006,Rice,0,,,,,,20205627,,19122384,,,0
HS,2011,201104,April 2011,4,0,1,Imports,348,Hungary,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,1516121,,,0
HS,2011,201104,April 2011,4,0,1,Imports,784,United Arab Emirates,,0,World,,,,,,,,,1006,Rice,0,,,,,,94640540,,84760759,,,0
HS,2011,201104,April 2011,4,0,1,Imports,233,Estonia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,355085,,,0
HS,2011,201104,April 2011,4,0,2,Exports,466,Mali,,0,World,,,,,,,,,1006,Rice,0,,,,,,3220000,,3469531,,,0
HS,2011,201104,April 2011,4,0,2,Exports,604,Peru,,0,World,,,,,,,,,1006,Rice,0,,,,,,3777,,19087,,,0
HS,2011,201104,April 2011,4,0,1,Imports,604,Peru,,0,World,,,,,,,,,1006,Rice,0,,,,,,8996973,,5671917,,,0
HS,2011,201104,April 2011,4,0,1,Imports,480,Mauritius,,0,World,,,,,,,,,1006,Rice,0,,,,,,3610437,,3595486,,,0
HS,2011,201104,April 2011,4,0,2,Exports,56,Belgium,,0,World,,,,,,,,,1006,Rice,0,,,,,,30320979,,27350775,,,0
HS,2011,201104,April 2011,4,0,2,Exports,480,Mauritius,,0,World,,,,,,,,,1006,Rice,0,,,,,,404633,,183835,,,0
HS,2011,201104,April 2011,4,0,1,Imports,51,Armenia,,0,World,,,,,,,,,1006,Rice,0,,,,,,1151198,,720708,,,0
HS,2011,201104,April 2011,4,0,3,Re-exports,480,Mauritius,,0,World,,,,,,,,,1006,Rice,0,,,,,,404633,,183835,,,0
HS,2011,201104,April 2011,4,0,2,Exports,858,Uruguay,,0,World,,,,,,,,,1006,Rice,0,,,,,,36569325,,18771575,,,0
HS,2011,201104,April 2011,4,0,2,Exports,233,Estonia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,998260,,,0
HS,2011,201104,April 2011,4,0,1,Imports,352,Iceland,,0,World,,,,,,,,,1006,Rice,0,,,,,,138998,,272539,,,0
HS,2011,201104,April 2011,4,0,1,Imports,608,Philippines,,0,World,,,,,,,,,1006,Rice,0,,,,,,64928472,,32877284,,,0
HS,2011,201104,April 2011,4,0,2,Exports,348,Hungary,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,625627,,,0
HS,2011,201104,April 2011,4,0,1,Imports,231,Ethiopia,,0,World,,,,,,,,,1006,Rice,0,,,,,,7652834,,5411896,,,0
HS,2011,201104,April 2011,4,0,1,Imports,616,Poland,,0,World,,,,,,,,,1006,Rice,0,,,,,,12877447,,8795807,,,0
HS,2011,201105,May 2011,4,0,2,Exports,703,Slovakia,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,564869,,,0
HS,2011,201105,May 2011,4,0,2,Exports,858,Uruguay,,0,World,,,,,,,,,1006,Rice,0,,,,,,99601282,,51816466,,,0
HS,2011,201105,May 2011,4,0,2,Exports,616,Poland,,0,World,,,,,,,,,1006,Rice,0,,,,,,1223205,,1238159,,,0
HS,2011,201105,May 2011,4,0,1,Imports,854,Burkina Faso,,0,World,,,,,,,,,1006,Rice,0,,,,,,20650657,,5331147,,,0
HS,2011,201105,May 2011,4,0,2,Exports,348,Hungary,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,529473,,,0
HS,2011,201105,May 2011,4,0,3,Re-exports,51,Armenia,,0,World,,,,,,,,,1006,Rice,0,,,,,,140,,253,,,0
HS,2011,201105,May 2011,4,0,2,Exports,484,Mexico,,0,World,,,,,,,,,1006,Rice,0,,,,,,126739,,124969,,,0
HS,2011,201105,May 2011,4,0,1,Imports,231,Ethiopia,,0,World,,,,,,,,,1006,Rice,0,,,,,,5847458,,3664446,,,0
HS,2011,201101,January 2011,4,0,2,Exports,404,Kenya,,0,World,,,,,,,,,1006,Rice,0,,,,,,15045,,12401,,,0
HS,2011,201101,January 2011,4,0,2,Exports,276,Germany,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,4169349,,,0
HS,2011,201101,January 2011,4,0,1,Imports,112,Belarus,,0,World,,,,,,,,,1006,Rice,0,,,,,,2458477,,1609200,,,0
HS,2011,201101,January 2011,4,0,2,Exports,428,Latvia,,0,World,,,,,,,,,1006,Rice,0,,,,,,52814,,53001,,,0
HS,2011,201101,January 2011,4,0,1,Imports,428,Latvia,,0,World,,,,,,,,,1006,Rice,0,,,,,,433787,,362895,,,0
HS,2011,201101,January 2011,4,0,1,Imports,699,India,,0,World,,,,,,,,,1006,Rice,0,,,,,,22000,,13978,,,0
HS,2011,201101,January 2011,4,0,1,Imports,417,Kyrgyzstan,,0,World,,,,,,,,,1006,Rice,0,,,,,,875487,,415427,,,0
HS,2011,201101,January 2011,4,0,1,Imports,404,Kenya,,0,World,,,,,,,,,1006,Rice,0,,,,,,25647130,,9684651,,,0
HS,2011,201101,January 2011,4,0,1,Imports,757,Switzerland,,0,World,,,,,,,,,1006,Rice,0,,,,,,5149645,,5616468,,,0
HS,2011,201101,January 2011,4,0,3,Re-exports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,484413,,,0
HS,2011,201101,January 2011,4,0,1,Imports,108,Burundi,,0,World,,,,,,,,,1006,Rice,0,,,,,,1289640,,886149,,,0
HS,2011,201101,January 2011,4,0,1,Imports,688,Serbia,,0,World,,,,,,,,,1006,Rice,0,,,,,,1145749,,800498,,,0
HS,2011,201101,January 2011,4,0,1,Imports,124,Canada,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,30151857,,,0
HS,2011,201101,January 2011,4,0,2,Exports,417,Kyrgyzstan,,0,World,,,,,,,,,1006,Rice,0,,,,,,558350,,251258,,,0
HS,2011,201101,January 2011,4,0,1,Imports,276,Germany,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,29471586,,,0
HS,2011,201101,January 2011,4,0,1,Imports,275,State of Palestine,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,2265108,,,0
HS,2011,201101,January 2011,4,0,1,Imports,586,Pakistan,,0,World,,,,,,,,,1006,Rice,0,,,,,,2547000,,8177627,,,0
HS,2011,201101,January 2011,4,0,2,Exports,275,State of Palestine,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,47802,,,0
HS,2011,201101,January 2011,4,0,3,Re-exports,275,State of Palestine,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,47492,,,0
HS,2011,201101,January 2011,4,0,2,Exports,757,Switzerland,,0,World,,,,,,,,,1006,Rice,0,,,,,,72811,,124775,,,0
HS,2011,201101,January 2011,4,0,2,Exports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,198866346,,,0
HS,2011,201101,January 2011,4,0,2,Exports,586,Pakistan,,0,World,,,,,,,,,1006,Rice,0,,,,,,327127000,,185804812,,,0
HS,2011,201101,January 2011,4,0,1,Imports,842,United States of America,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,58231226,,,0
HS,2011,201101,January 2011,4,0,2,Exports,120,Cameroon,,0,World,,,,,,,,,1006,Rice,0,,,,,,928950,,500578,,,0
HS,2011,201101,January 2011,4,0,2,Exports,124,Canada,,0,World,,,,,,,,,1006,Rice,0,,,,,,485115,,471478,,,0
HS,2011,201101,January 2011,4,0,2,Exports,688,Serbia,,0,World,,,,,,,,,1006,Rice,0,,,,,,16323,,20928,,,0
HS,2011,201101,January 2011,4,0,1,Imports,120,Cameroon,,0,World,,,,,,,,,1006,Rice,0,,,,,,43419842,,25248967,,,0
HS,2011,201101,January 2011,4,0,2,Exports,699,India,,0,World,,,,,,,,,1006,Rice,0,,,,,,265273735,,279140177,,,0
HS,2011,201102,February 2011,4,0,1,Imports,120,Cameroon,,0,World,,,,,,,,,1006,Rice,0,,,,,,61026469,,36188626,,,0
HS,2011,201102,February 2011,4,0,2,Exports,275,State of Palestine,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,6838,,,0
HS,2011,201102,February 2011,4,0,1,Imports,276,Germany,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,17977862,,,0
HS,2011,201102,February 2011,4,0,2,Exports,428,Latvia,,0,World,,,,,,,,,1006,Rice,0,,,,,,105455,,97886,,,0
HS,2011,201102,February 2011,4,0,1,Imports,757,Switzerland,,0,World,,,,,,,,,1006,Rice,0,,,,,,18151418,,10786962,,,0
HS,2011,201102,February 2011,4,0,2,Exports,586,Pakistan,,0,World,,,,,,,,,1006,Rice,0,,,,,,313836000,,184583406,,,0
HS,2011,201102,February 2011,4,0,3,Re-exports,275,State of Palestine,,0,World,,,,,,,,,1006,Rice,0,,,,,,,,6838,,,0
HS,2011,201102,February 2011,4,0,1,Imports,108,Burundi,,0,World,,,,,,,,,1006,Rice,0,,,,,,2180949,,1623115,,,0
HS,2011,201102,February 2011,4,0,3,Re-exports,586,Pakistan,,0,World,,,,,,,,,1006,Rice,0,,,,,,9000,,8263,,,0
HS,2011,201102,February 2011,4,0,4,Re-imports,124,Canada,,0,World,,,,,,,,,1006,Rice,0,,,,,,19000,,16996,,,0
HS,2011,201102,February 2011,4,0,2,Exports,124,Canada,,0,World,,,,,,,,,1006,Rice,0,,,,,,359776,,376437,,,0
HS,2011,201102,February 2011,4,0,1,Imports,404,Kenya,,0,World,,,,,,,,,1006,Rice,0,,,,,,29379244,,10798278,,,0
