node,period,deg_out_wei,tot_out_wei,ave_out_wei,max_out_wei,deg_in_wei,tot_in_wei,ave_in_wei,max_in_wei,ratio,degree_val,bet_val,tri_no,eigen_val,net_group,tot_in_wei_n,tot_out_wei_n,period_date,degree_net,overall_flux,month
Lithuania,201407,2,42593,21296.5,31975,3,1975,658.333333333333,1455,-0.9113713875426315,5,5,2,6.887902420204803e-5,1,0.014453441299296982,0.31170401279035764,2014-07-01,-1,44568,7
Brazil,201407,0,0,0,0,1,292,292,292,1,1,0,0,6.465461016134915e-5,3,0.002136913852858085,0,2014-07-01,-1,292,7
Montenegro,201407,0,0,0,0,2,1084,542,574,1,2,0,0,1.54579138738942e-4,1,0.00793292676882933,0,2014-07-01,-2,1084,7
Barbados,201407,0,0,0,0,2,4877,2438.5,4627,1,2,0,1,4.746755090094479e-4,2,0.03569085226160576,0,2014-07-01,-2,4877,7
El Salvador,201407,0,0,0,0,2,7455,3727.5,5694,1,2,0,1,1.8205941848568064e-4,2,0.05455716703101721,0,2014-07-01,-2,7455,7
Bolivia,201407,0,0,0,0,1,522,522,522,1,1,0,0,1.404188763426935e-4,3,0.0038200994218901387,0,2014-07-01,-1,522,7
Georgia,201407,0,0,0,0,1,564,564,564,1,1,0,0,2.7652894251102846e-6,1,0.004127463743191644,0,2014-07-01,-1,564,7
Slovenia,201407,0,0,0,0,7,14676,2096.57142857143,10689,1,7,0,12,9.611876115201618e-4,3,0.10740187570049747,0,2014-07-01,-7,14676,7
TFYR of Macedonia,201407,0,0,0,0,1,355,355,355,1,1,0,0,9.549559598018762e-5,3,0.0025979603348103434,0,2014-07-01,-1,355,7
Estonia,201407,0,0,0,0,3,4271,1423.66666666667,2968,1,3,0,2,7.043484838066605e-5,1,0.03125602419711261,0,2014-07-01,-3,4271,7
Rep. of Moldova,201407,0,0,0,0,1,558,558,558,1,1,0,0,1.501029367801203e-4,3,0.004083554554434286,0,2014-07-01,-1,558,7
Panama,201407,0,0,0,0,2,7135,3567.5,6879,1,2,0,1,7.587911615187737e-4,3,0.05221534363062479,0,2014-07-01,-2,7135,7
Ukraine,201407,0,0,0,0,1,5812,5812,5812,1,1,0,0,0.0015634377572867337,3,0.04253336750962737,0,2014-07-01,-1,5812,7
Serbia,201407,0,0,0,0,1,8633,8633,8633,1,1,0,0,0.00232229149323062,3,0.06317800442371181,0,2014-07-01,-1,8633,7
Bulgaria,201407,0,0,0,0,5,68087,13617.4,54846,1,5,0,4,0.0020741356644062383,1,0.49827415582037143,0,2014-07-01,-5,68087,7
Philippines,201407,0,0,0,0,1,32404,32404,32404,1,1,0,0,0.0032499470584898714,2,0.23713889208223765,0,2014-07-01,-1,32404,7
Antigua and Barbuda,201407,0,0,0,0,2,394,197,333,1,2,0,1,9.569553122766812e-5,2,0.00288337006173317,0,2014-07-01,-2,394,7
Qatar,201407,0,0,0,0,4,7507,1876.75,3690,1,4,0,4,3.3493585151561693e-4,1,0.05493771333358098,0,2014-07-01,-4,7507,7
Bermuda,201407,0,0,0,0,2,10555,5277.5,10139,1,2,0,1,0.0010345460376126236,2,0.07724358122231881,0,2014-07-01,-2,10555,7
Mauritius,201407,0,0,0,0,1,19594,19594,19594,1,1,0,0,0.0016592411212217701,1,0.1433927740852785,0,2014-07-01,-1,19594,7
Mozambique,201407,0,0,0,0,1,160,160,160,1,1,0,0,5.771458385680679e-7,2,0.001170911700196211,0,2014-07-01,-1,160,7
New Caledonia,201407,0,0,0,0,3,5431,1810.33333333333,3702,1,3,0,2,0.0011246349755229881,3,0.03974513402353514,0,2014-07-01,-3,5431,7
Fiji,201407,0,0,0,0,3,31534,10511.3333333333,30251,1,3,0,3,0.0019616867739458855,3,0.23077205971242076,0,2014-07-01,-3,31534,7
Kazakhstan,201407,0,0,0,0,1,87,87,87,1,1,0,0,4.2656060281843165e-7,1,6.366832369816898e-4,0,2014-07-01,-1,87,7
Romania,201407,0,0,0,0,5,26955,5391,24034,1,5,0,6,4.121992527353987e-4,1,0.19726203049243043,0,2014-07-01,-5,26955,7
Thailand,201407,0,0,0,0,1,58,58,58,1,1,0,0,2.4620477657081105e-6,1,4.2445549132112654e-4,0,2014-07-01,-1,58,7
Zambia,201407,0,0,0,0,1,111,111,111,1,1,0,0,4.003949255155995e-7,2,8.123199920111215e-4,0,2014-07-01,-1,111,7
Ireland,201407,0,0,0,0,5,139891,27978.2,103429,1,5,0,6,0.029849720675246955,1,1.0237500540759261,0,2014-07-01,-5,139891,7
"China, Hong Kong SAR",201407,0,0,0,0,3,63867,21289,53310,1,3,0,2,0.015538947302137162,2,0.46739135972769635,0,2014-07-01,-3,63867,7
Cyprus,201407,0,0,0,0,4,5637,1409.25,3119,1,4,0,5,3.120091969409344e-4,1,0.04125268283753777,0,2014-07-01,-4,5637,7
Peru,201407,0,0,0,0,1,1618,1618,1618,1,1,0,0,1.6227670474746263e-4,2,0.011840844568234185,0,2014-07-01,-1,1618,7
Bosnia Herzegovina,201407,0,0,0,0,2,1146,573,1101,1,2,0,0,2.963914831725272e-4,1,0.008386655052655363,0,2014-07-01,-2,1146,7
Samoa,201407,0,0,0,0,2,1350,675,1320,1,2,0,1,1.325154257711062e-4,2,0.009879567470405531,0,2014-07-01,-2,1350,7
Guyana,201407,0,0,0,0,1,338,338,338,1,1,0,0,1.4347795600115294e-5,1,0.002473550966664496,0,2014-07-01,-1,338,7
Norway,201407,0,0,0,0,3,156605,52201.6666666667,147524,1,3,0,3,0.01510402007961916,1,1.1460664175576727,0,2014-07-01,-3,156605,7
Belize,201407,0,0,0,0,1,537,537,537,1,1,0,0,5.385821412200124e-5,2,0.003929872393783534,0,2014-07-01,-1,537,7
Slovakia,201407,0,0,0,0,6,39593,6598.83333333333,35943,1,6,0,6,3.4583137197048214e-4,2,0.28974941841167867,0,2014-07-01,-6,39593,7
French Polynesia,201407,0,0,0,0,5,5959,1191.8,3664,1,5,0,7,0.0011883145271700197,3,0.04360914263418264,0,2014-07-01,-5,5959,7
Iceland,201407,0,0,0,0,4,11080,2770,9170,1,4,0,4,4.2458464989578556e-4,3,0.081085635238587625,0,2014-07-01,-4,11080,7
Russian Federation,201407,0,0,0,0,4,56140,14035,38532,1,4,0,3,0.0033130286396751804,1,0.4108436428063456,0,2014-07-01,-4,56140,7
Chile,201407,0,0,0,0,1,868,868,868,1,1,0,0,8.705573530333856e-5,2,0.006352195973564446,0,2014-07-01,-1,868,7
Austria,201408,6,58092,9682,55117,2,203655,101827.5,181923,0.5561209870600237,8,0,8,0.05198183837825343,1,1.356285243792364,0.3868764448817167,2014-08-01,4,261747,8
Canada,201408,44,9076703,206288.704545455,2322330,5,386649,77329.8,386385,-0.9182849797830621,49,400,100,1,1,2.574974015993095,60.448299040955945,2014-08-01,39,9463352,8
France,201408,18,188322,10462.3333333333,74969,9,758393,84265.8888888889,660346,0.6021569321284652,27,246,54,0.18930882010958736,1,5.050684907787299,1.254171759502421,2014-08-01,9,946715,8
Germany,201408,20,116558,5827.9,20724,6,2148084,358014,2068947,0.8970627587053495,26,86,70,0.5769654562917095,1,14.305637630436163,0.7762436249831842,2014-08-01,14,2264642,8
United Kingdom,201408,23,79923,3474.91304347826,35740,8,709784,88723,523326,0.7975882194282183,31,704,63,0.15596625360157515,1,4.726962586137926,0.5322647886848696,2014-08-01,15,789707,8
Netherlands,201408,11,114285,10389.5454545455,39043,2,283351,141675.5,283045,0.4251778008027442,13,101,28,0.08233395799230932,1,1.887038276073802,0.7611060817893512,2014-08-01,9,397636,8
Egypt,201408,1,5756,5756,5756,0,0,0,0,-1,1,0,0,4.527126518754303e-6,1,0,0.03833334739274188,2014-08-01,1,5756,8
United States of America,201408,31,1049158,33843.8064516129,386385,0,0,0,0,-1,31,0,53,0.13434018043626395,1,0,6.987098346746749,2014-08-01,31,1049158,8
Italy,201408,5,2099,419.8,1370,7,66803,9543.28571428571,37526,0.939072886128124,12,462,23,0.0056813320813084755,1,0.44488926439842524,0.013978751941863309,2014-08-01,-2,68902,8
Sweden,201408,1,56,56,56,1,8116,8116,8116,0.9862946647087616,2,0,1,0.0012990068489047819,1,0.054050286212559605,3.7294431097872573e-4,2014-08-01,0,8172,8
Costa Rica,201408,1,512,512,512,0,0,0,0,-1,1,0,0,7.54641020982765e-10,1,0,0.003409776557519778,2014-08-01,1,512,8
Guatemala,201408,1,5916,5916,5916,2,31091,15545.5,30545,0.6802767044072743,3,19,2,0.0011366744063465014,1,0.20705734951142074,0.03939890256696681,2014-08-01,-1,37007,8
Mexico,201408,3,1166,388.666666666667,597,2,49533,24766.5,49479,0.9540030375352571,5,72,3,0.0018667048138897697,1,0.3298759027805218,0.007765233332164182,2014-08-01,1,50699,8
Australia,201408,5,51141,10228.2,28070,4,1598779,399694.75,1349983,0.9380079034134988,9,33,8,0.3812745198654127,1,10.647420224326002,0.34058473228148234,2014-08-01,1,1649920,8
Czech Rep.,201408,6,15768,2628,11505,3,89506,29835.3333333333,39065,0.7004388547979558,9,0,12,0.015009928599126551,1,0.596084883901104,0.10501046241986692,2014-08-01,3,105274,8
Croatia,201408,2,519,259.5,455,5,14838,2967.6,13951,0.9324086735690564,7,33,12,0.0022830296717890348,1,0.0988169229696845,0.0034563945963921186,2014-08-01,-3,15357,8
Finland,201408,2,4858,2429,3035,3,128628,42876,88975,0.92721334072487,5,18,5,0.02669099705026963,1,0.8566264434387774,0.03235291897740446,2014-08-01,-1,133486,8
Poland,201408,2,116,58,113,5,233079,46615.8,170459,0.9990051244666481,7,24,11,0.04849409918833599,1,1.552240840332329,7.725275013130747e-4,2014-08-01,-3,233195,8
Belgium,201408,2,53404,26702,52706,5,177822,35564.4,112334,0.5380796277235259,7,0,17,0.035361282334701045,1,1.1842447011939101,0.35565567827692623,2014-08-01,-3,231226,8
Sri Lanka,201408,1,1846,1846,1846,0,0,0,0,-1,1,0,0,7.973356308439678e-5,1,0,0.012293842822620138,2014-08-01,1,1846,8
Denmark,201408,12,235384,19615.3333333333,69585,7,603622,86231.7142857143,458652,0.43889793398378557,19,403,45,0.1427462551061462,1,4.019953408600006,1.5675914945610068,2014-08-01,5,839006,8
Ireland,201408,1,14017,14017,14017,2,187471,93735.5,171514,0.8608651631858969,3,0,1,0.04879299304160714,1,1.2485043379195124,0.09334929298194283,2014-08-01,-1,201488,8
Latvia,201408,1,1190,1190,1190,4,39105,9776.25,35345,0.940935599950366,5,7,2,3.847578817495376e-4,1,0.26042834430041195,0.007925066608297922,2014-08-01,-3,40295,8
India,201408,2,789,394.5,483,1,85,85,85,-0.8054919908466819,3,41,1,1.904723524920744e-5,1,5.660761863069945e-4,0.005254518952896689,2014-08-01,1,874,8
China,201408,3,30302,10100.6666666667,19290,0,0,0,0,-1,3,0,0,1.4953850745390648e-4,1,0,0.20180283055852405,2014-08-01,3,30302,8
New Zealand,201408,2,80468,40234,80379,4,146841,36710.25,142508,0.2919945976622131,6,60,6,0.04833366437359483,1,0.977919920864769,0.5358943359970733,2014-08-01,-2,227309,8
Israel,201408,1,208,208,208,0,0,0,0,-1,1,0,0,1.0904682336741834e-5,1,0,0.00138522172649241,2014-08-01,1,208,8
Japan,201408,3,1106,368.666666666667,534,2,2326108,1163054,2322330,0.9990495072649099,5,2,7,0.6432781941974438,1,15.49122759503753,0.007365650141829833,2014-08-01,1,2327214,8
Indonesia,201408,1,2,2,2,2,8400,4200,4262,0.9995239228755058,3,9,3,6.03971492273439e-4,1,0.05594164664680886,1.3319439677811633e-5,2014-08-01,-1,8402,8
Portugal,201408,1,290,290,290,4,16746,4186.5,12403,0.965954449401268,5,4,5,0.0012372221432662262,1,0.1115236684223168,0.0019313187532826869,2014-08-01,-3,17036,8
South Africa,201408,2,245,122.5,165,4,17950,4487.5,10074,0.9730695245946689,6,39,3,0.0028400305484044455,1,0.1195419711083594,0.001631631360531925,2014-08-01,-2,18195,8
Malaysia,201408,1,6278,6278,6278,2,18308,9154,16245,0.48930285528349465,3,20,1,0.0011784900169222207,1,0.1219261508106877,0.04180972114865072,2014-08-01,-1,24586,8
Russian Federation,201408,1,320,320,320,6,41854,6975.66666666667,13915,0.9848247735571679,7,22,9,0.005285132421467179,1,0.27873591413756404,0.0021311103484498613,2014-08-01,-5,42174,8
Bulgaria,201408,1,5549,5549,5549,2,2796,1398,1558,-0.3298981426003595,3,0,2,2.7825263000070107e-4,1,0.01862057666958066,0.036954785386088373,2014-08-01,-1,8345,8
Hungary,201408,2,2486,1243,1884,2,21496,10748,17001,0.7926778417146193,4,54,4,0.005427264559602944,1,0.14315733765711944,0.01655606351951986,2014-08-01,0,23982,8
Singapore,201408,2,15693,7846.5,15600,8,83285,10410.625,28324,0.6828992301319485,10,27,19,0.008816647976605483,1,0.554654766783271,0.10451098343194898,2014-08-01,-6,98978,8
Romania,201408,1,77,77,77,8,30488,3811,11505,0.9949615573368231,9,223,16,7.053516588647414e-4,1,0.20304153844856054,5.127984275957478e-4,2014-08-01,-7,30565,8
Spain,201408,1,324,324,324,4,202509,50627.25,119564,0.9968052535829969,5,3,8,0.03728386861328747,1,1.348653204856978,0.0021577492278054846,2014-08-01,-3,202833,8
Lithuania,201408,2,40809,20404.5,35345,3,1353,451,1190,-0.935818983919169,5,4,0,1.5885858204902662e-5,1,0.00901060094203957,0.2717765069059075,2014-08-01,-1,42162,8
Iceland,201408,0,0,0,0,3,1908,636,1275,1,3,0,3,3.562481319194671e-4,1,0.012706745452632298,0,2014-08-01,-3,1908,8
Brazil,201408,0,0,0,0,1,16088,16088,16088,1,1,0,0,0.004455340417697272,1,0.10714157276831678,0,2014-08-01,-1,16088,8
El Salvador,201408,0,0,0,0,3,6521,2173.66666666667,5916,1,3,0,1,5.3222051454972905e-6,1,0.04342803306950483,0,2014-08-01,-3,6521,8
Chile,201408,0,0,0,0,1,1237,1237,1237,1,1,0,0,4.602083158005971e-5,1,0.0082380734407264955,0,2014-08-01,-1,1237,8
Barbados,201408,0,0,0,0,3,1977,659,932,1,3,0,3,2.841014164288387e-4,1,0.0131662661215168,0,2014-08-01,-3,1977,8
Montenegro,201408,0,0,0,0,2,5506,2753,5051,1,2,0,1,0.0013990895426173548,1,0.036668417433015424,0,2014-08-01,-2,5506,8
Estonia,201408,0,0,0,0,2,3421,1710.5,3035,1,2,0,1,1.2933092657878945e-4,1,0.0227829015688968,0,2014-08-01,-2,3421,8
Slovenia,201408,0,0,0,0,7,6040,862.857142857143,2418,1,7,0,14,0.0010072119373350176,1,0.040224707826991134,0,2014-08-01,-7,6040,8
TFYR of Macedonia,201408,0,0,0,0,1,103,103,103,1,1,0,0,2.8524369904450857e-5,1,6.859511434072991e-4,0,2014-08-01,-1,103,8
Bosnia Herzegovina,201408,0,0,0,0,2,1961,980.5,1874,1,2,0,1,5.328784303049734e-4,1,0.013059710604094306,0,2014-08-01,-2,1961,8
Luxembourg,201408,0,0,0,0,6,5932,988.666666666667,3056,1,6,0,10,6.703573091868633e-4,1,0.0395054580843893,0,2014-08-01,-6,5932,8
Serbia,201408,0,0,0,0,2,2226,1113,1866,1,2,0,1,5.356353745015622e-4,1,0.014824536361404348,0,2014-08-01,-2,2226,8
Cyprus,201408,0,0,0,0,1,4019,4019,4019,1,1,0,0,1.7359111052881582e-4,1,0.02676541403256248,0,2014-08-01,-1,4019,8
Greece,201408,0,0,0,0,2,10138,5069,9426,1,2,0,1,4.0337728649982073e-4,1,0.06751623972682717,0,2014-08-01,-2,10138,8
Malta,201408,0,0,0,0,1,4727,4727,4727,1,1,0,0,2.0417148033583196e-4,1,0.031480495678507796,0,2014-08-01,-1,4727,8
Ukraine,201408,0,0,0,0,2,7545,3772.5,5985,1,2,0,1,0.0016799169185304705,1,0.050247586184544384,0,2014-08-01,-2,7545,8
Panama,201408,0,0,0,0,2,7156,3578,6754,1,2,0,1,3.62601119671885e-4,1,0.047656955167210024,0,2014-08-01,-2,7156,8
Philippines,201408,0,0,0,0,1,5915,5915,5915,1,1,0,0,2.2005919061928602e-4,1,0.039392242847127903,0,2014-08-01,-1,5915,8
Switzerland,201408,0,0,0,0,7,243877,34839.5714285714,238681,1,7,0,16,0.0665951522903138,1,1.6241524951528339,0,2014-08-01,-7,243877,8
Qatar,201408,0,0,0,0,5,60615,12123,35987,1,5,0,5,0.002791030299018098,1,0.40367891803527606,0,2014-08-01,-5,60615,8
Bermuda,201408,0,0,0,0,2,31744,15872,31269,1,2,0,1,0.001183835312932004,1,0.21140614656622625,0,2014-08-01,-2,31744,8
Mauritius,201408,0,0,0,0,1,731,731,731,1,1,0,0,3.832366725075258e-5,1,0.004868255202240152,0,2014-08-01,-1,731,8
Mozambique,201408,0,0,0,0,2,370,185,290,1,2,0,0,1.6228341118824474e-7,1,0.002464096340395152,0,2014-08-01,-2,370,8
Fiji,201408,0,0,0,0,2,21509,10754.5,15231,1,2,0,0,0.001610267359561595,1,0.1432439140150252,0,2014-08-01,-2,21509,8
New Caledonia,201408,0,0,0,0,3,1993,664.333333333333,989,1,3,0,2,3.4598274500846464e-4,1,0.013272821638939293,0,2014-08-01,-3,1993,8
Kazakhstan,201408,0,0,0,0,2,892,446,572,1,2,0,1,9.186383641541148e-5,1,0.005940470096303988,0,2014-08-01,-2,892,8
Colombia,201408,0,0,0,0,1,27537,27537,27537,1,1,0,0,0.0010244750519160094,1,0.18338870520394948,0,2014-08-01,-1,27537,8
Thailand,201408,0,0,0,0,2,26802,13401,25929,1,2,0,1,0.007218371104814137,1,0.17849381112235368,0,2014-08-01,-2,26802,8
Belize,201408,0,0,0,0,1,2363,2363,2363,1,1,0,0,8.791206550015187e-5,1,0.015736917979334443,0,2014-08-01,-1,2363,8
Zambia,201408,0,0,0,0,1,165,165,165,1,1,0,0,1.2977343217799107e-7,1,0.0010988537734194597,0,2014-08-01,-1,165,8
Aruba,201408,0,0,0,0,1,939,939,939,1,1,0,0,3.493416398842523e-5,1,0.006253476928732561,0,2014-08-01,-1,939,8
French Polynesia,201408,0,0,0,0,4,20392,5098,20058,1,4,0,6,7.824402476172228e-4,1,0.13580500695496742,0,2014-08-01,-4,20392,8
Samoa,201408,0,0,0,0,2,526,263,437,1,2,0,1,1.744925849046407e-5,1,0.0035030126352644593,0,2014-08-01,-2,526,8
"China, Hong Kong SAR",201408,0,0,0,0,3,27920,9306.66666666667,15600,1,3,0,3,0.003397183294861469,1,0.1859393779022504,0,2014-08-01,-3,27920,8
Norway,201408,0,0,0,0,3,31019,10339.6666666667,26242,1,3,0,3,0.0019839284460618067,1,0.20657784968301954,0,2014-08-01,-3,31019,8
Slovakia,201408,0,0,0,0,7,33393,4770.42857142857,15870,1,7,0,8,0.0029540980686317423,1,0.22238802458058193,0,2014-08-01,-7,33393,8
Denmark,201409,12,370813,30901.0833333333,78309,7,260150,37164.2857142857,230007,-0.17538746329024046,19,263,47,0.07948776571728781,1,1.819068987230112,2.5928673010254064,2014-09-01,5,630963,9
Finland,201409,1,556,556,556,2,30070,15035,15630,0.9636909815189708,3,0,2,0.0048088058282674245,1,0.21026102035752245,0.003887766123005736,2014-09-01,-1,30626,9
France,201409,22,203697,9258.95454545455,92603,7,434474,62067.7142857143,387980,0.3616225118346023,29,333,69,0.11864870934580644,1,3.0380095297244503,1.4243278704278768,2014-09-01,15,638171,9
Germany,201409,21,242306,11538.380952381,56542,4,1888784,472196,1847578,0.7725989986345015,25,75,56,0.5484679301672689,1,13.207105123876378,1.6942968672680359,2014-09-01,17,2131090,9
Latvia,201409,3,4042,1347.33333333333,2120,2,50196,25098,49172,0.8509532062391681,5,3,3,1.8248754281195278e-4,1,0.35098976314819413,0.028263220628038103,2014-09-01,1,54238,9
Lithuania,201409,2,50674,25337,49172,6,12720,2120,4858,-0.5987001924472347,8,30,13,9.87990083447523e-4,1,0.0889431386414262,0.3543321232323609,2014-09-01,-4,63394,9
United States of America,201409,32,1605313,50166.03125,696808,0,0,0,0,-1,32,0,45,0.2533107628306356,1,0,11.224966723418538,2014-09-01,32,1605313,9
Egypt,201409,1,2882,2882,2882,0,0,0,0,-1,1,0,0,1.1279268526176747e-8,1,0,0.020152053896587287,2014-09-01,1,2882,9
United Kingdom,201409,27,69306,2566.88888888889,20245,9,1558318,173146.444444444,1279535,0.9148378249522002,36,1039,61,0.3931381328250224,1,10.89635958501808,0.484614242663733,2014-09-01,18,1627624,9
Canada,201409,39,8121702,208248.769230769,2143417,4,697194,174298.5,696808,-0.8418863313503187,43,426,95,1,1,4.875048946695793,56.790068159618585,2014-09-01,35,8818896,9
Colombia,201409,1,1389,1389,1389,2,36080,18040,36057,0.9258587098668233,3,20,2,0.0026980177135333167,1,0.2522852548885737,0.00971242292240102,2014-09-01,-1,37469,9
Italy,201409,6,6468,1078,3196,7,345929,49418.4285714286,225246,0.9632914014591498,13,266,30,0.07384886877969991,1,2.41886878986556,0.04522674691295162,2014-09-01,-1,352397,9
Netherlands,201409,11,84153,7650.27272727273,40329,3,215782,71927.3333333333,155973,0.4388584193241869,14,5,26,0.048196334292606224,1,1.5088308445223448,0.5884301844411901,2014-09-01,8,299935,9
Sweden,201409,2,1650,825,1591,3,38169,12723,26802,0.9171249905823853,5,64,4,0.009368772151219491,1,0.26689234739029843,0.011537435436977455,2014-09-01,-1,39819,9
Switzerland,201409,1,237,237,237,9,407895,45321.6666666667,287755,0.9988386110376055,10,65,22,0.09341642995225218,1,2.8521589257975264,0.0016571952718567617,2014-09-01,-8,408132,9
Croatia,201409,2,367,183.5,288,4,11474,2868.5,7872,0.9380119922303859,6,25,5,0.001307865520173999,1,0.08023062679022988,0.0025662053365883186,2014-09-01,-2,11841,9
Czech Rep.,201409,2,1646,823,1564,6,122159,20359.8333333333,56542,0.9734097976656839,8,45,18,0.012924740102123045,1,0.8541827730580175,0.011509465896524176,2014-09-01,-4,123805,9
Hungary,201409,3,1015,338.333333333333,559,2,12537,6268.5,7935,0.8502066115702479,5,1,6,0.0013208279718155045,1,0.0876635321656887,0.0070972708900194645,2014-09-01,1,13552,9
Mexico,201409,2,636,318,364,3,151355,50451.6666666667,138166,0.991631083419413,5,51,5,0.04174982932088733,1,1.0583324488264985,0.00444715693207131,2014-09-01,-1,151991,9
Austria,201409,10,132971,13297.1,79976,2,141679,70839.5,78309,0.031705807391225194,12,0,26,0.026693864819758054,1,0.9906741304700174,0.9297844409032298,2014-09-01,8,274650,9
Bulgaria,201409,1,3571,3571,3571,4,13159,3289.75,5831,0.5731022115959354,5,1,5,0.001783888530471243,1,0.09201279570617353,0.02496980723966454,2014-09-01,-3,16730,9
Australia,201409,3,40780,13593.3333333333,27279,4,1128101,282025.25,775646,0.9302238636781675,7,65,9,0.25306092877715214,1,7.888116638721033,0.2851494649211761,2014-09-01,-1,1168881,9
Costa Rica,201409,1,401,401,401,0,0,0,0,-1,1,0,0,1.8030050770789867e-8,1,0,0.0028039464304411873,2014-09-01,1,401,9
Guatemala,201409,2,9639,4819.5,8506,2,53465,26732.5,53193,0.6945043103448276,4,26,4,0.003979704052175374,1,0.3738478700836361,0.0673996001072883,2014-09-01,0,63104,9
Belgium,201409,4,109506,27376.5,57990,5,144660,28932,56468,0.13831118245556054,9,0,20,0.025891914285061688,1,1.0115184304928233,0.7657081242191838,2014-09-01,-1,254166,9
Sri Lanka,201409,1,1312,1312,1312,0,0,0,0,-1,1,0,0,1.5218808115546683e-4,1,0,0.009174009268675407,2014-09-01,1,1312,9
Ireland,201409,1,20964,20964,20964,7,188207,26886.7142857143,165279,0.7995515630751873,8,190,8,0.053307054662347,1,1.316015825022555,0.14658836151563354,2014-09-01,-6,209171,9
Portugal,201409,2,1622,811,1149,4,2319,579.75,1290,0.17685866531337224,6,430,7,3.8342845426039764e-4,1,0.01621534107778831,0.011341648653804505,2014-09-01,-2,3941,9
Japan,201409,3,1655,551.666666666667,915,2,2157759,1078879.5,2143417,0.9984671767433202,5,20,5,0.6335014056740317,1,15.087881909731536,0.011572397362544054,2014-09-01,1,2159414,9
New Zealand,201409,3,36445,12148.3333333333,35388,3,82503,27501,76848,0.3872112183475132,6,45,5,0.025739480432240485,1,0.5768927490042127,0.25483747545493535,2014-09-01,0,118948,9
Rep. of Korea,201409,1,446,446,446,0,0,0,0,-1,1,0,0,7.0148951113711174e-6,1,0,0.0031186037605405725,2014-09-01,1,446,9
Malaysia,201409,2,1433,716.5,1429,1,1361,1361,1361,-0.025769506084466716,3,1,2,1.0714623311619592e-4,1,0.00951663613922807,0.010020087867387086,2014-09-01,1,2794,9
India,201409,1,19,19,19,1,36464,36464,36464,0.9989584189896664,2,0,1,0.0027256319113826708,1,0.2549703307720884,1.3285531715307372e-4,2014-09-01,0,36483,9
China,201409,5,21279,4255.8,18319,0,0,0,0,-1,5,0,6,2.7176333145572724e-4,1,0,0.14879096282632925,2014-09-01,5,21279,9
Russian Federation,201409,1,255,255,255,7,107703,15386.1428571429,61792,0.9952759406435836,8,13,11,0.006419367676095283,1,0.7531008538598684,0.0017830582038965157,2014-09-01,-6,107958,9
South Africa,201409,1,896,896,896,3,3012,1004,2882,0.5414534288638689,4,23,1,1.3264330186951855e-5,1,0.021061063961318845,0.006265177061534424,2014-09-01,-2,3908,9
Lebanon,201409,1,2386,2386,2386,0,0,0,0,-1,1,0,0,6.595606722031755e-6,1,0,0.01668383088038073,2014-09-01,1,2386,9
Spain,201409,1,431,431,431,5,117244,23448.8,92603,0.9926747397493095,6,273,10,0.004113349271673915,1,0.8198152002260514,0.0030137179838407775,2014-09-01,-4,117675,9
Singapore,201409,1,91,91,91,9,125078,13897.5555555556,62627,0.9985459658541652,10,22,18,0.012716453724173545,1,0.8745935452037976,6.363070453120899e-4,2014-09-01,-8,125169,9
El Salvador,201409,1,38,38,38,3,10806,3602,8506,0.9929915160457395,4,9,3,1.523880604839707e-4,1,0.07555971353453235,2.6571063430614743e-4,2014-09-01,-2,10844,9
Iceland,201409,0,0,0,0,3,15329,5109.66666666667,14729,1,3,0,2,0.0011817367330151868,1,0.10718627140207722,0,2014-09-01,-3,15329,9
Chile,201409,0,0,0,0,3,9051,3017,5437,1,3,0,2,0.0010639644981482637,1,0.06328807766065633,0,2014-09-01,-3,9051,9
Slovenia,201409,0,0,0,0,9,13696,1521.77777777778,6150,1,9,0,18,0.0014382921815624078,1,0.0957677065120262,0,2014-09-01,-9,13696,9
Barbados,201409,0,0,0,0,3,4161,1387,3744,1,3,0,3,3.72425819610343e-4,1,0.029095314456523143,0,2014-09-01,-3,4161,9
Brazil,201409,0,0,0,0,1,12539,12539,12539,1,1,0,0,0.0036996832042365787,1,0.08767751693591533,0,2014-09-01,-1,12539,9
Romania,201409,0,0,0,0,6,7e3,1166.66666666667,3571,1,6,0,7,2.8831026857557997e-4,1,0.04894669579323769,0,2014-09-01,-6,7e3,9
Montenegro,201409,0,0,0,0,1,288,288,288,1,1,0,0,1.1113662750398371e-7,1,0.0020138069126360647,0,2014-09-01,-1,288,9
Norway,201409,0,0,0,0,3,148322,49440.6666666667,126851,1,3,0,3,0.037986255454003345,1,1.0371245447778,0,2014-09-01,-3,148322,9
Antigua and Barbuda,201409,0,0,0,0,2,1470,735,1020,1,2,0,1,2.0900952293620624e-4,1,0.010278806116579914,0,2014-09-01,-2,1470,9
Estonia,201409,0,0,0,0,3,9993,3331,7630,1,3,0,1,0.002259883729075953,1,0.06987490443740346,0,2014-09-01,-3,9993,9
TFYR of Macedonia,201409,0,0,0,0,1,285,285,285,1,1,0,0,8.409041496190586e-5,1,0.001992829757296106,0,2014-09-01,-1,285,9
Bolivia,201409,0,0,0,0,1,406,406,406,1,1,0,0,4.709478730877596e-5,1,0.002838908356007786,0,2014-09-01,-1,406,9
Luxembourg,201409,0,0,0,0,6,9974,1662.33333333333,6551,1,6,0,10,0.0012374442307951186,1,0.06974204912025038,0,2014-09-01,-6,9974,9
