node,period,deg_out_wei,tot_out_wei,ave_out_wei,max_out_wei,deg_in_wei,tot_in_wei,ave_in_wei,max_in_wei,ratio,degree_val,bet_val,tri_no,eigen_val,net_group,tot_in_wei_n,tot_out_wei_n,period_date,degree_net,overall_flux,month
Senegal,201403,0,0,0,0,12,1224040,102003.333333333,224283,1,6,0,10,0.0055307979802885765,12,0.19583393272583144,0,2014-03-01,-12,1224040,3
Austria,201404,50,12727865,254557.3,1683806,52,11750002,225961.576923077,2357050,-0.03994886482551768,51,833,348,0.08894765700026779,1,1.5624066268081493,1.6924338073405865,2014-04-01,-2,24477867,4
Armenia,201404,6,162934,27155.6666666667,79009,10,595236,59523.6,215572,0.5701913818800532,8,0,15,0.0011419385519170493,2,0.07914897979717583,0.021665456851186836,2014-04-01,-4,758170,4
Belgium,201404,104,153429623,1475284.83653846,36089370,26,559784,21530.1538461538,107009,-0.9927295778208952,65,483,573,0.8319879031175101,3,0.07443490062224441,20.401652674091125,2014-04-01,78,153989407,4
Belarus,201404,20,5768570,288428.5,1674604,26,13779400,529976.923076923,4894e3,0.40980367782434696,23,1009,100,0.013244506312692687,4,1.8322572092702805,0.7670511030727217,2014-04-01,-6,19547970,4
Canada,201404,24,1634932,68122.1666666667,306798,0,0,0,0,-1,12,0,37,0.0036733275286244724,5,0,0.21739814096888674,2014-04-01,24,1634932,4
China,201404,48,7824748,163015.583333333,1145372,0,0,0,0,-1,24,0,185,0.025635206575836258,4,0,1.0404626423300876,2014-04-01,48,7824748,4
Czech Rep.,201404,84,48643043,579083.845238095,6063479,44,3409126,77480.1363636364,600293,-0.8690111837606613,64,1897,500,0.13377572876011248,1,0.45331405509751904,6.468102110222088,2014-04-01,40,52052169,4
Denmark,201404,56,87782064,1567536.85714286,33749842,68,11438500,168213.235294118,1595277,-0.7694328768379103,62,1811,437,0.6156877210636633,6,1.5209859709594107,11.672447247966177,2014-04-01,-12,99220564,4
Estonia,201404,30,6741204,224706.8,1545865,50,5543574,110871.48,1387699,-0.09748894119209969,40,85,219,0.009579272952810244,1,0.7371332152795684,0.8963829795318846,2014-04-01,-20,12284778,4
Finland,201404,15,4044080,269605.333333333,1387699,48,9540530,198761.041666667,1245817,0.40460859752322664,32,0,223,0.03688624469537729,3,1.268611468769278,0.5377443673066865,2014-04-01,-33,13584610,4
Georgia,201404,10,61660,6166,11523,20,1502656,75132.8,181218,0.9211668230715533,15,334,53,0.004741916092099687,2,0.19980930149739776,0.008198976698811667,2014-04-01,-10,1564316,4
Germany,201404,118,153801646,1303403.77966102,23908333,76,125042238,1645292.60526316,33749842,-0.10313802686810947,97,1301,662,1,1,16.6269606832511,20.451120852949735,2014-04-01,42,278843884,4
Ireland,201404,72,39134485,543534.513888889,12206263,114,23109370,202713.771929825,4213283,-0.2574569810947603,93,2746,595,0.2477507620311625,7,3.072870356052828,5.203741982403417,2014-04-01,-42,62243855,4
Italy,201404,64,21736498,339632.78125,7818915,52,115919148,2229214.38461538,23908333,0.6841902438204387,58,72,432,0.6849594075357834,1,15.413856526080135,2.8903185309076616,2014-04-01,12,137655646,4
Japan,201404,34,4527176,133152.235294118,1838152,0,0,0,0,-1,17,0,84,0.0033378714478964917,8,0,0.6019820067372593,2014-04-01,34,4527176,4
Kazakhstan,201404,2,200742,100371,100371,12,7244368,603697.333333333,3332501,0.9460741345661783,7,0,15,0.00687673628052355,4,0.9632890760560636,0.02669281512281628,2014-04-01,-10,7445110,4
Rep. of Korea,201404,16,487714,30482.125,119446,66,19251396,291687.818181818,1998595,0.950583992895323,41,2250,262,0.0611411972099953,5,2.5598726439117114,0.06485169837308195,2014-04-01,-50,19739110,4
Latvia,201404,18,8232056,457336.444444444,2548482,30,7567138,252237.933333333,1451389,-0.04208556461804317,24,258,130,0.012641791083396166,4,1.006208046362185,1.0946226942476935,2014-04-01,-12,15799194,4
Lithuania,201404,33,7296634,221110.121212121,1451389,36,9503726,263992.388888889,1393581,0.1313717087014802,35,0,211,0.02443201653938905,3,1.2637176131347814,0.9702389254907067,2014-04-01,-3,16800360,4
Mexico,201404,94,30353830,322913.085106383,3292127,0,0,0,0,-1,47,0,344,0.056105810820427995,1,0,4.03617166541827,2014-04-01,94,30353830,4
Rep. of Moldova,201404,4,174644,43661,62122,22,2996354,136197.909090909,1182200,0.889849189434998,13,0,48,0.002237602943044334,4,0.39842745097942156,0.023222544381888824,2014-04-01,-18,3170998,4
Netherlands,201404,126,111724343,886701.134920635,12936401,50,55368642,1107372.84,14177870,-0.33727149586800426,88,480,627,0.7195871505862105,9,7.362410081135988,14.856070141859268,2014-04-01,76,167092985,4
Poland,201404,64,20843526,325680.09375,1568934,48,10967560,228490.833333333,1545865,-0.31045673825785136,56,545,428,0.06896974666354194,1,1.4583647240158757,2.771579370662912,2014-04-01,16,31811086,4
Singapore,201404,24,588250,24510.4166666667,114908,0,0,0,0,-1,12,0,44,0.0017874803628818096,10,0,0.07822004610891929,2014-04-01,24,588250,4
Switzerland,201404,26,1481692,56988.1538461538,203653,74,28097434,379695.054054054,5499617,0.8998150249605076,50,1081,318,0.1333568362134459,1,3.736136987713245,0.19702170260810342,2014-04-01,-48,29579126,4
Thailand,201404,30,2439210,81307,383220,0,0,0,0,-1,15,0,74,0.00914048757164444,10,0,0.32434359314804423,2014-04-01,30,2439210,4
Ukraine,201404,28,13398216,478507.714285714,3738567,46,11832042,257218.304347826,2969824,-0.06207522729256276,37,1301,222,0.03465927361493394,4,1.5733155474758513,1.7815708853332088,2014-04-01,-18,25230258,4
United Kingdom,201404,88,41797507,474971.670454545,4474872,90,114859008,1276211.2,12206263,0.4663802268293789,89,2015,597,0.5854303184101302,3,15.27288891081127,5.557846025971741,2014-04-01,-2,156656515,4
United States of America,201404,76,26800724,352641.105263158,3012037,0,0,0,0,-1,38,0,260,0.02884258475260324,11,0,3.563712481143085,2014-04-01,76,26800724,4
France,201404,80,60948250,761853.125,13153968,92,134952742,1466877.63043478,36089370,0.37776476394769865,86,577,574,0.92380494115670575,12,17.944767873803805,8.104334764569384,2014-04-01,-12,195900992,4
Portugal,201404,29,12373639,426677.206896552,2600757,36,4748172,131893.666666667,1577990,-0.44536568006737137,33,1649,205,0.04709671546277483,6,0.6313680115139473,1.6453321089929824,2014-04-01,-7,17121811,4
Russian Federation,201404,56,25178952,449624.142857143,4894e3,58,41438626,714459.068965517,3937676,0.24407482961929358,57,119,328,0.09670977519900406,4,5.510125348763726,3.348064235298369,2014-04-01,-2,66617578,4
Spain,201404,70,16384902,234070.028571429,1944415,52,53956728,1037629.38461538,13153968,0.5341335706892206,61,759,467,0.36268505761470654,8,7.1746668118086125,2.1787127750618343,2014-04-01,18,70341630,4
Sweden,201404,46,9963885,216606.195652174,3751666,34,20879798,614111.705882353,2757804,0.35391081538479047,40,572,319,0.11851938198914858,10,2.776402485856219,1.3249053023781883,2014-04-01,12,30843683,4
Brazil,201404,24,15332514,638854.75,6644870,32,6662704,208209.5,1142162,-0.3941679505063328,28,160,128,0.0335192964979706,5,0.8859447753337544,2.038775949078879,2014-04-01,-8,21995218,4
Argentina,201404,22,2776864,126221.090909091,706588,10,1345702,134570.2,510325,-0.3471532050669413,16,0,54,0.0033738172387848125,8,0.17893900975582644,0.3692417001584327,2014-04-01,12,4122566,4
Australia,201404,30,3499252,116641.733333333,1493247,0,0,0,0,-1,15,0,63,0.0021094398173350988,5,0,0.4652981772830056,2014-04-01,30,3499252,4
Uruguay,201404,2,693600,346800,346800,16,1366174,85385.875,416214,0.3265280559906087,9,0,28,9.283774944338866e-4,5,0.18166118703409553,0.09222851505507254,2014-04-01,-14,2059774,4
Costa Rica,201404,6,367822,61303.6666666667,104895,0,0,0,0,-1,3,0,1,5.268139430390309e-6,13,0,0.048909568720569334,2014-04-01,6,367822,4
Guatemala,201404,4,368624,92156,177254,12,3265132,272094.333333333,1217735,0.7971113085193392,8,73,13,0.002696314769828189,13,0.43416706432929514,0.04901621126537061,2014-04-01,-8,3633756,4
Br. Virgin Isds,201404,2,258,129,129,0,0,0,0,-1,1,0,0,3.789329749152133e-17,14,0,3.430645456200795e-5,2014-04-01,2,258,4
Curaçao,201404,2,19392,9696,9696,0,0,0,0,-1,1,0,0,2.9251777209918296e-15,14,0,0.0025785688638234813,2014-04-01,2,19392,4
Saint Kitts and Nevis,201404,6,73174,12195.6666666667,29657,0,0,0,0,-1,3,0,0,2.126195304942839e-7,14,0,0.00973000196170686,2014-04-01,6,73174,4
Saint-Martin (French part),201404,2,1480,740,740,0,0,0,0,-1,1,0,0,2.199659708044409e-16,14,0,1.9679671609213863e-4,2014-04-01,2,1480,4
Croatia,201404,22,9681530,440069.545454545,3687152,30,8554290,285143,1191213,-0.06181460444334283,26,56,118,0.01761657624655298,1,1.1374703922296086,1.2873603450996776,2014-04-01,-8,18235820,4
Philippines,201404,10,483288,48328.8,229259,0,0,0,0,-1,5,0,5,2.584252698862149e-4,9,0,0.06426316981536317,2014-04-01,10,483288,4
Saudi Arabia,201404,2,3314,1657,1657,0,0,0,0,-1,1,0,0,1.9397802076044316e-7,15,0,4.4066507914145096e-4,2014-04-01,2,3314,4
India,201404,6,63142,10523.6666666667,18952,0,0,0,0,-1,3,0,3,1.604559938019525e-4,7,0,0.008396039356412038,2014-04-01,6,63142,4
Viet Nam,201404,14,505212,36086.5714285714,117730,0,0,0,0,-1,7,0,19,8.541573380458082e-4,7,0,0.06717842062860915,2014-04-01,14,505212,4
South Africa,201404,16,3883770,242735.625,1096510,0,0,0,0,-1,8,0,9,1.4831374231797796e-4,16,0,0.5164278257143008,2014-04-01,16,3883770,4
United Arab Emirates,201404,10,97760,9776,28235,0,0,0,0,-1,5,0,6,1.0608299778920229e-4,17,0,0.012999220922410454,2014-04-01,10,97760,4
Samoa,201404,2,91478,45739,45739,0,0,0,0,-1,1,0,0,5.354472354620723e-6,15,0,0.012163898645051796,2014-04-01,2,91478,4
Fiji,201404,2,94518,47259,47259,0,0,0,0,-1,1,0,0,5.532412361597445e-6,15,0,0.012568129737565378,2014-04-01,2,94518,4
Bosnia Herzegovina,201404,10,293330,29333,117476,30,20124384,670812.8,4650512,0.9712671065918546,20,251,102,0.005699428399009081,18,2.675954516606201,0.03900431130493718,2014-04-01,-20,20417714,4
Bulgaria,201404,28,1135695,40560.5357142857,158745,32,6605184,206412,643948,0.7065720830928891,30,0,198,0.01265355606647093,1,0.8782962975569842,0.15101422059612254,2014-04-01,-4,7740879,4
Hungary,201404,26,4901642,188524.692307692,1058732,50,9882909,197658.18,1510047,0.3369237929511691,41,2901,351,0.02419831252193606,1,1.314137862592866,0.6517750331481774,2014-04-01,-24,14784551,4
Montenegro,201404,10,550886,55088.6,170185,16,1472204,92012.75,458434,0.45540139094157944,13,573,46,0.0021243438713497657,18,0.19576007609304788,0.07325172685211749,2014-04-01,-6,2023090,4
Serbia,201404,32,14232568,444767.75,4650512,28,2733896,97639.1428571429,298727,-0.6777294314242496,30,16,142,0.006168394891281543,1,0.36352821279556313,1.8925152999716603,2014-04-01,4,16966464,4
Slovenia,201404,24,9283835,386826.458333333,1964597,50,6598410,131968.2,1040958,-0.16908346395613466,37,1079,260,0.03507129982086118,18,0.8773955536686003,1.2344785410413919,2014-04-01,-26,15882245,4
Jamaica,201404,12,401342,33445.1666666667,82580,0,0,0,0,-1,6,0,9,2.515722929606356e-4,19,0,0.05336674839854804,2014-04-01,12,401342,4
Norway,201404,16,363514,22719.625,87529,44,7526136,171048.545454545,555985,0.9078504116152174,30,719,202,0.020799791619000828,11,1.000755979501908,0.04833673071183627,2014-04-01,-28,7889650,4
Turkey,201404,28,1338736,47812,162109,14,624006,44571.8571428571,113731,-0.36414872662835973,21,31,88,0.00519897479913216,3,0.08297454839310206,0.17801273548265223,2014-04-01,14,1962742,4
Greece,201404,29,1363482,47016.6206896552,253942,38,6836484,179907.473684211,1186019,0.6674420357352702,34,5,220,0.03523986257138524,3,0.9090524329840867,0.18130322976401445,2014-04-01,-9,8199966,4
Romania,201404,32,2310895,72215.46875,384651,34,7856690,231079.117647059,1568934,0.5454387644657015,33,6,213,0.024993477522612148,1,1.0447099941580706,0.3072814508336099,2014-04-01,-2,10167585,4
Slovakia,201404,6,842323,140387.166666667,347490,30,12934016,431133.866666667,4420896,0.8777145364962345,18,85,88,0.013407068498816618,20,1.719845861272418,0.11200432451951249,2014-04-01,-24,13776339,4
Luxembourg,201404,11,550827,50075.1818181818,162687,32,5319812,166244.125,1193396,0.8123451297209725,22,2922,114,0.026114772045040882,6,0.7073794133969947,0.07324388157762463,2014-04-01,-21,5870639,4
Cyprus,201404,11,1095032,99548.3636363636,402755,40,3187572,79689.3,257317,0.4886139367543672,26,0,184,0.015462003731275016,3,0.4238538526400341,0.14560723082149105,2014-04-01,-29,4282604,4
Azerbaijan,201404,4,1670,417.5,501,8,27584,3448,12050,0.8858275791344773,6,419,12,1.7745878124247367e-4,21,0.003667865281544292,2.220611593742375e-4,2014-04-01,-4,29254,4
Iceland,201404,6,183328,30554.6666666667,68540,42,941924,22426.7619047619,153024,0.6741565444895898,24,348,123,0.004313986977522468,6,0.12524834460025108,0.02437726241063486,2014-04-01,-36,1125252,4
Lebanon,201404,6,110942,18490.3333333333,25995,0,0,0,0,-1,3,0,3,3.772318690904543e-4,12,0,0.014752041403171651,2014-04-01,6,110942,4
New Zealand,201404,14,336708,24050.5714285714,77780,54,7592872,140608.740740741,1493247,0.9150754516632659,34,391,174,0.00816370607122089,15,1.0096299157486142,0.04477231667699447,2014-04-01,-40,7929580,4
Nigeria,201404,8,800240,100030,330235,0,0,0,0,-1,4,0,4,0.0027810485125792602,22,0,0.10640851627403582,2014-04-01,8,800240,4
Trinidad and Tobago,201404,16,3790704,236919,1174148,0,0,0,0,-1,8,0,14,0.005310404623124126,23,0,0.5040527695117123,2014-04-01,16,3790704,4
Zambia,201404,2,10442,5221,5221,8,3476378,434547.25,956663,0.9940105884444852,5,822,4,1.458647558369392e-4,16,0.46225660425334913,0.0013884806144825077,2014-04-01,-6,3486820,4
Barbados,201404,4,36140,9035,17758,12,1277442,106453.5,267015,0.9449748854658483,8,186,7,1.7114877803170165e-4,23,0.16986242607984714,0.0048055630537634396,2014-04-01,-8,1313582,4
Sri Lanka,201404,10,72282,7228.2,18489,0,0,0,0,-1,5,0,9,3.7830348275255047e-4,12,0,0.009611392049035111,2014-04-01,10,72282,4
Cuba,201404,4,106560,26640,27778,0,0,0,0,-1,2,0,1,6.124184544925544e-4,24,0,0.014169363558633982,2014-04-01,4,106560,4
Dominican Rep.,201404,6,116024,19337.3333333333,51670,0,0,0,0,-1,3,0,1,6.942368218751997e-4,23,0,0.015427798775590739,2014-04-01,6,116024,4
Saint Lucia,201404,8,765268,95658.5,267015,0,0,0,0,-1,4,0,2,9.938506213786248e-7,19,0,0.10175826306108023,2014-04-01,8,765268,4
Saint Vincent and the Grenadines,201404,8,834716,104339.5,286251,0,0,0,0,-1,4,0,1,3.4334047745405825e-6,19,0,0.11099281599294972,2014-04-01,8,834716,4
TFYR of Macedonia,201404,4,44164,11041,19391,22,1152884,52403.8181818182,235932,0.9262118143967494,13,0,51,6.048391943246744e-4,18,0.1532998548886278,0.00587252038479271,2014-04-01,-18,1197048,4
Cameroon,201404,6,69628,11604.6666666667,27341,0,0,0,0,-1,3,0,3,4.5123027707904114e-4,12,0,0.009258487667610425,2014-04-01,6,69628,4
Dem.Rep. of the Congo,201404,4,300,75,124,0,0,0,0,-1,2,0,0,1.4806449370508534e-6,25,0,3.989122623489296e-5,2014-04-01,4,300,4
"China, Hong Kong SAR",201404,6,113930,18988.3333333333,56161,0,0,0,0,-1,3,0,3,5.62593987868616e-5,26,0,0.015149358016471185,2014-04-01,6,113930,4
Qatar,201404,2,636,318,318,14,236154,16868.1428571429,35576,0.9946281515266692,8,101,10,5.970449717860023e-4,27,0.03140157546758304,8.456939961797308e-5,2014-04-01,-12,236790,4
Ethiopia,201404,4,38592,9648,13439,10,27316,2731.6,8812,-0.1710869697153608,7,137,17,0.00040385755103165036,17,0.003632229119441121,0.005131607342856631,2014-04-01,-6,65908,4
Israel,201404,4,70794,17698.5,32420,0,0,0,0,-1,2,0,1,4.5575650650551356e-4,12,0,0.009413531566910043,2014-04-01,4,70794,4
Côte d'Ivoire,201404,4,22318,5579.5,11137,0,0,0,0,-1,2,0,1,1.4761183265192405e-4,12,0,0.002967641290367804,2014-04-01,4,22318,4
Madagascar,201404,2,35662,17831,17831,4,65248,16312,31785,0.2931919532256466,3,0,1,5.753052519766985e-4,9,0.008676075764580987,0.004742003033295843,2014-04-01,-2,100910,4
Mauritius,201404,4,447094,111773.5,223521,0,0,0,0,-1,2,0,1,0.0029611118738651536,7,0,0.05945042634087745,2014-04-01,4,447094,4
New Caledonia,201404,2,13968,6984,6984,14,365134,26081,135415,0.9263100695854941,8,306,16,0.0024026335540367717,9,0.048552143333504695,0.0018573354934966165,2014-04-01,-12,379102,4
Togo,201404,8,423800,52975,114004,8,86068,10758.5,15941,-0.6623910502326092,8,0,16,4.2835439191326214e-4,28,0.01144452686528256,0.05635300559449213,2014-04-01,0,509868,4
Ghana,201404,8,14734,1841.75,5476,0,0,0,0,-1,4,0,4,2.168113608828952e-5,28,0,0.0019591910911497096,2014-04-01,8,14734,4
Malawi,201404,4,10872,2718,5346,0,0,0,0,-1,2,0,1,7.698023571002265e-5,7,0,0.001445658038752521,2014-04-01,4,10872,4
Panama,201404,4,7666,1916.5,3681,18,6687786,371543.666666667,3012037,0.9977100873846904,11,116,19,0.0022132449462547387,29,0.8892799477884996,0.0010193538010556315,2014-04-01,-14,6695452,4
Peru,201404,8,286200,35775,115877,24,1387292,57803.8333333333,252012,0.6579607192624763,16,1008,46,0.0014471953881926654,29,0.18446926341952377,0.03805622982808789,2014-04-01,-16,1673492,4
Kenya,201404,4,133264,33316,66433,0,0,0,0,-1,2,0,0,3.9250386974846915e-6,25,0,0.01772021457655592,2014-04-01,4,133264,4
Chile,201404,8,145396,18174.5,27489,0,0,0,0,-1,4,0,1,3.7268300410056995e-5,30,0,0.019333415765494993,2014-04-01,8,145396,4
Benin,201404,2,42,21,21,18,679336,37740.8888888889,98384,0.9998763574917057,10,27,28,7.874527753236581e-4,22,0.09033182021835749,5.584771672885015e-6,2014-04-01,-16,679378,4
Gabon,201404,2,28,14,14,0,0,0,0,-1,1,0,0,4.973769903867962e-8,7,0,3.723181115256677e-6,2014-04-01,2,28,4
Guyana,201404,4,1854,463.5,913,12,2561782,213481.833333333,1174148,0.9985536168161159,8,157,4,8.96785759244675e-5,31,0.34064208442158855,2.465277781316385e-4,2014-04-01,-8,2563636,4
Haiti,201404,2,28,14,14,0,0,0,0,-1,1,0,0,4.9737699037755394e-8,7,0,3.723181115256677e-6,2014-04-01,2,28,4
Lao People's Dem. Rep.,201404,2,1614,807,807,0,0,0,0,-1,1,0,0,2.8670230803269104e-6,7,0,2.1461479714372415e-4,2014-04-01,2,1614,4
Liberia,201404,2,34,17,17,0,0,0,0,-1,1,0,0,6.039577740133828e-8,7,0,4.521005639954536e-6,2014-04-01,2,34,4
Malaysia,201404,4,1950,487.5,699,0,0,0,0,-1,2,0,1,5.33130046906793e-6,7,0,2.5929297052680426e-4,2014-04-01,4,1950,4
Seychelles,201404,2,78,39,39,0,0,0,0,-1,1,0,0,1.385550187496833e-7,7,0,1.037171882107217e-5,2014-04-01,2,78,4
Sierra Leone,201404,2,38,19,19,0,0,0,0,-1,1,0,0,6.750116297921674e-8,7,0,5.052888656419776e-6,2014-04-01,2,38,4
Uganda,201404,4,25560,6390,12758,0,0,0,0,-1,2,0,0,6.961641190106356e-7,25,0,0.0033987324752128806,2014-04-01,4,25560,4
United Rep. of Tanzania,201404,2,118,59,59,0,0,0,0,-1,1,0,0,2.0960887452107405e-7,7,0,1.5690548985724566e-5,2014-04-01,2,118,4
Burkina Faso,201404,2,110,55,55,0,0,0,0,-1,1,0,0,1.9539810336531712e-7,32,0,1.4626782952794087e-5,2014-04-01,2,110,4
Paraguay,201404,4,218142,54535.5,109061,16,21956502,1372281.375,6644870,0.9803250956362591,10,0,36,0.018985031615687924,29,2.919572628696266,0.02900650624444007,2014-04-01,-12,22174644,4
Indonesia,201404,4,23462,5865.5,11726,4,2506,626.5,818,-0.8069932224276032,4,52,4,1.1003873091752981e-5,5,3.332247098154726e-4,0.0031197598330768624,2014-04-01,0,25968,4
Free Zones,201404,4,227170,56792.5,112157,0,0,0,0,-1,2,0,1,3.5892125859326363e-6,29,0,0.030206966212602115,2014-04-01,4,227170,4
Faeroe Isds,201404,2,9666,4833,4833,0,0,0,0,-1,1,0,0,4.266973473172626e-5,33,0,0.0012852953092882514,2014-04-01,2,9666,4
Malta,201404,2,1430018,715009,715009,24,1750498,72937.4166666667,450373,0.10076352390618377,13,0,55,0.01478548604178361,3,0.23276503913909222,0.19015057185989723,2014-04-01,-22,3180516,4
Sint Maarten (Dutch part),201404,2,33306,16653,16653,0,0,0,0,-1,1,0,0,1.7673250865251502e-7,19,0,0.004428723936597817,2014-04-01,2,33306,4
Colombia,201404,4,287388,71847,143637,18,4446910,247050.555555556,660218,0.8785931937533294,11,115,34,0.009023232402876748,30,0.5913089761873596,0.038214199083978065,2014-04-01,-14,4734298,4
Namibia,201404,4,2829706,707426.5,956663,0,0,0,0,-1,2,0,0,2.0164320214191694e-6,16,0,0.3762681407474468,2014-04-01,4,2829706,4
Dominica,201404,2,188102,94051,94051,0,0,0,0,-1,1,0,0,4.602126778639778e-7,19,0,0.02501206479078612,2014-04-01,2,188102,4
Suriname,201404,4,50532,12633,14205,0,0,0,0,-1,2,0,0,1.5566833787283163e-6,31,0,0.006719278147005371,2014-04-01,4,50532,4
Iran,201404,2,208,104,104,0,0,0,0,-1,1,0,0,1.3374103855315637e-10,31,0,2.7657916856192455e-5,2014-04-01,2,208,4
Bolivia,201404,2,504024,252012,252012,10,1291350,129135,440275,0.43853035634915066,6,0,9,4.4336282156324353e-4,9,0.17171178332809678,0.06702045137271898,2014-04-01,-8,1795374,4
Burundi,201404,2,32972,16486,16486,0,0,0,0,-1,1,0,0,7.985913476374191e-7,25,0,0.004384311704722969,2014-04-01,2,32972,4
Egypt,201404,2,1210,605,605,0,0,0,0,-1,1,0,0,2.9306548906706326e-8,25,0,1.6089461248073496e-4,2014-04-01,2,1210,4
El Salvador,201404,0,0,0,0,18,1071958,59553.2222222222,177254,1,9,0,23,0.0013424478476641189,13,0.14253906364101132,0,2014-04-01,-18,1071958,4
Montserrat,201404,0,0,0,0,8,34952,4369,9696,1,4,0,0,2.107105791034752e-11,14,0.004647593797873263,0,2014-04-01,-8,34952,4
Antigua and Barbuda,201404,0,0,0,0,12,823138,68594.8333333333,286251,1,6,0,1,7.400844931820685e-4,19,0.10945328060179109,0,2014-04-01,-12,823138,4
Niger,201404,0,0,0,0,8,391848,48981,114004,1,4,0,5,7.823828059978036e-4,28,0.052104324058967796,0,2014-04-01,-8,391848,4
Mozambique,201404,0,0,0,0,4,3109400,777350,1096510,1,2,0,0,2.345292148216403e-6,16,0.41345926284925394,0,2014-04-01,-4,3109400,4
Belize,201404,0,0,0,0,18,763134,42396.3333333333,94051,1,9,0,3,3.4123416366542945e-4,19,0.10147450347179603,0,2014-04-01,-18,763134,4
Aruba,201404,0,0,0,0,8,2337990,292248.75,930742,1,4,0,1,0.009699219401958765,31,0.31088429341639134,0,2014-04-01,-8,2337990,4
Ecuador,201404,0,0,0,0,8,1186998,148374.75,277278,1,4,0,3,3.0498813087381516e-4,30,0.1578360191945516,0,2014-04-01,-8,1186998,4
Rwanda,201404,0,0,0,0,14,847520,60537.1428571429,327017,1,7,0,1,0.003378054480793171,25,0.11269537352865495,0,2014-04-01,-14,847520,4
Algeria,201404,0,0,0,0,8,3210372,401296.5,1170171,1,4,0,6,0.019735075943203464,9,0.42688558583388597,0,2014-04-01,-8,3210372,4
Cabo Verde,201404,0,0,0,0,14,1046002,74714.4285714286,394456,1,7,0,21,0.0016236052515572854,8,0.13908767474716838,0,2014-04-01,-14,1046002,4
French Polynesia,201404,0,0,0,0,16,174390,10899.375,63995,1,8,0,22,8.930166639799475e-4,11,0.02318876981034328,0,2014-04-01,-16,174390,4
Senegal,201404,0,0,0,0,10,542074,54207.4,191889,1,5,0,6,0.0022573352179903684,16,0.07207998856684457,0,2014-04-01,-10,542074,4
Montenegro,201405,10,390366,39036.6,115778,22,1533852,69720.5454545455,410198,0.5942601098212364,16,4159,74,0.0032748137315175294,1,0.19990493149806987,0.05087589186517053,2014-05-01,-12,1924218,5
Netherlands,201405,122,133499893,1094261.41803279,15645715,44,59199106,1345434.22727273,11715300,-0.385579517203408,83,254,664,0.774605489267459,1,7.715342307913004,17.39886701270048,2014-05-01,78,192698999,5
Poland,201405,60,19462470,324374.5,1844638,44,15077252,342664.818181818,2236739,-0.1269615893260519,52,733,430,0.09132625101088085,1,1.9649985971522266,2.536518342143336,2014-05-01,16,34539722,5
Serbia,201405,28,11090358,396084.214285714,3188307,28,2879092,102824.714285714,349484,-0.5878016672095179,28,226,142,0.006475004769123277,1,0.3752283069270314,1.4453918997915518,2014-05-01,0,13969450,5
Slovenia,201405,26,8146678,313333.769230769,1639691,62,5945830,95900.4838709677,915372,-0.15617149197289795,44,2475,383,0.03231115032652275,1,0.7749122724025322,1.061745923027015,2014-05-01,-36,14092508,5
Georgia,201405,6,59872,9978.66666666667,16342,24,1975594,82316.4166666667,234700,0.9411712109168122,15,19,66,0.006124536154308153,1,0.25747659046505,0.007803039705690275,2014-05-01,-18,2035466,5
Czech Rep.,201405,84,35120302,418098.833333333,3548937,44,3345184,76026.9090909091,620880,-0.8260682836556387,64,2342,565,0.09261614771937163,1,0.43597346964924866,4.577183173801336,2014-05-01,40,38465486,5
Germany,201405,120,182711181,1522593.175,30643010,90,106950636,1188340.4,27716139,-0.2615482626762643,105,1009,726,1,1,13.93873695979469,23.812510021655573,2014-05-01,30,289661817,5
Russian Federation,201405,48,18869860,393122.083333333,4797600,56,40504312,723291.285714286,3887233,0.36437479919719973,52,270,291,0.09400560816994846,1,5.2788741780409385,2.4592842534209094,2014-05-01,-8,59374172,5
China,201405,44,10686660,242878.636363636,3247719,0,0,0,0,-1,22,0,148,0.043240507735682006,1,0,1.3927784657471278,2014-05-01,44,10686660,5
France,201405,86,65337530,759738.720930233,13305659,88,137227332,1559401.5,32005675,0.35489769197976695,87,668,631,0.8668988259785411,1,17.884659278159102,8.515355105253366,2014-05-01,-2,202564862,5
Argentina,201405,22,2160100,98186.3636363636,353068,4,281580,70395,93006,-0.7693555257036139,13,0,39,0.001328253706118258,1,0.03669795430799485,0.2815230169070945,2014-05-01,18,2441680,5
Belgium,201405,108,143807330,1331549.35185185,32005675,20,1944416,97220.8,826081,-0.9733187964691689,64,202,618,0.7245223354243435,1,0.2534132023713833,18.74222183924546,2014-05-01,88,145751746,5
Canada,201405,30,1951328,65044.2666666667,389249,0,0,0,0,-1,15,0,82,0.0031130493480238993,1,0,0.2543140343203032,2014-05-01,30,1951328,5
Denmark,201405,62,77834544,1255395.87096774,27716139,74,10290170,139056.351351351,1220001,-0.7664634690332158,68,3095,557,0.516645708109964,1,1.3411044409457324,10.144074647686677,2014-05-01,-12,88124714,5
Greece,201405,32,1458771,45586.59375,364089,40,12411066,310276.65,2551423,0.7896484291776464,36,298,218,0.06934326085785628,1,1.6175180516425471,0.19011972265014546,2014-05-01,-8,13869837,5
Ireland,201405,82,50612240,617222.43902439,13753773,110,23127968,210254.254545455,5253623,-0.3727175817025089,96,5105,612,0.31483304242951476,2,3.014237917823592,6.596227256713081,2014-05-01,-28,73740208,5
