"","node","period","deg_out_wei","tot_out_wei","ave_out_wei","max_out_wei","deg_in_wei","tot_in_wei","ave_in_wei","max_in_wei","ratio","degree_val","bet_val","tri_no","eigen_val","net_group"
"1562","Iraq","201502",3,302400,100800,151200,0,0,0,0,-1,1,0,0,3.05850076816438e-06,3
"1563","Br. Virgin Isds","201502",2,2356148,1178074,1178074,0,0,0,0,-1,1,0,0,0.000260885859058323,6
"1564","Kazakhstan","201502",2,225674,112837,112837,22,7850754,356852.454545455,2030438,0.944115393587363,7,66,9,0.00127598159310828,4
"1565","South Africa","201502",14,733854,52418.1428571429,202542,45,52034329,1156318.42222222,11157848,0.972185739273986,18,66,51,0.0632280758779932,7
"1566","Egypt","201502",3,357442,119147.333333333,178721,0,0,0,0,-1,1,0,0,7.01285322884956e-05,3
"1567","Kenya","201502",2,4148,2074,2074,0,0,0,0,-1,1,0,0,5.77953741198533e-12,5
"1568","Swaziland","201502",2,69200,34600,34600,0,0,0,0,-1,1,0,0,1.76552119231919e-05,1
"1569","Tunisia","201502",2,209892,104946,104946,0,0,0,0,-1,1,0,0,5.3550400881257e-05,1
"1570","Yemen","201502",0,0,0,0,8,26535616,3316952,9172160,1,4,0,3,0.0448409993520393,3
"1571","Guyana","201502",0,0,0,0,3,34056,11352,17028,1,1,0,0,1.75774949007279e-05,4
"1572","Georgia","201502",0,0,0,0,32,10364044,323876.375,1099882,1,12,0,33,0.00853367042900645,2
"1573","New Caledonia","201502",0,0,0,0,18,3627682,201537.888888889,758385,1,6,0,8,0.00418086887833841,2
"1574","Barbados","201502",0,0,0,0,6,426994,71165.6666666667,213496,1,1,0,0,0.000220386565000074,4
"1575","Azerbaijan","201502",0,0,0,0,17,752230,44248.8235294118,163800,1,7,0,7,0.000538424470166549,3
"1576","Iceland","201502",0,0,0,0,6,449032,74838.6666666667,140427,1,3,0,3,0.00100961824564629,2
"1577","Mexico","201502",0,0,0,0,16,179173626,11198351.625,80382577,1,3,0,2,0.0959094158602192,4
"1578","Panama","201502",0,0,0,0,7,2072180,296025.714285714,1036090,1,1,0,0,0.00106952470587844,4
"1579","Nicaragua","201502",0,0,0,0,12,3270191,272515.916666667,1394091,1,3,0,0,0.00143908373209179,4
"1580","Samoa","201502",0,0,0,0,16,2347244,146702.75,1071626,1,4,0,0,0.00115517655325807,4
"1581","Qatar","201502",0,0,0,0,48,38134327,794465.145833333,11007872,1,16,0,16,0.0379364176384653,3
"1582","Rep. of Moldova","201502",0,0,0,0,22,1139602,51800.0909090909,211848,1,7,0,20,0.00151242161694552,2
"1583","Mauritius","201502",0,0,0,0,8,28320,3540,13623,1,2,0,1,6.19984193124737e-05,2
"1584","Kyrgyzstan","201502",0,0,0,0,17,10364162,609656.588235294,3895360,1,6,0,6,0.00431565145634453,5
"1585","Peru","201502",0,0,0,0,17,6302400,370729.411764706,1483596,1,5,0,6,0.00557091606143858,7
"1586","Singapore","201502",0,0,0,0,34,35437235,1042271.61764706,12083096,1,12,0,25,0.0425296383222007,1
"1587","Madagascar","201502",0,0,0,0,4,15335,3833.75,7668,1,1,0,0,6.40746368802079e-05,2
"1588","Montserrat","201502",0,0,0,0,6,81206,13534.3333333333,40603,1,1,0,0,4.1913262006948e-05,4
"1589","Cabo Verde","201502",0,0,0,0,26,1580718,60796.8461538462,266079,1,7,0,15,0.00361824033140194,2
"1590","Montenegro","201502",0,0,0,0,25,1670913,66836.52,402856,1,7,0,15,0.000861823691124908,2
"1591","Ethiopia","201502",0,0,0,0,2,1302,651,651,1,1,0,0,8.27906365719203e-09,2
"1592","Mozambique","201502",0,0,0,0,30,8610007,287000.233333333,3440066,1,12,0,31,0.0117855443346892,2
"1593","Bermuda","201502",0,0,0,0,10,744759,74475.9,372379,1,1,0,0,0.000384396215784978,4
"1594","Greenland","201502",0,0,0,0,25,256454,10258.16,109495,1,8,0,19,0.000142305416587764,2
"1595","Belize","201502",0,0,0,0,4,5770,1442.5,2885,1,1,0,0,2.97809917715272e-06,4
"1596","Palau","201502",0,0,0,0,7,249538,35648.2857142857,124769,1,1,0,0,0.000128795305453912,4
"1597","Solomon Isds","201502",0,0,0,0,5,716526,143305.2,180447,1,2,0,0,1.31395391871619e-06,4
"1598","French Polynesia","201502",0,0,0,0,27,2609726,96656.5185185185,994725,1,7,0,8,0.00162552488340422,4
"1599","Uganda","201502",0,0,0,0,4,6916,1729,2074,1,2,0,0,3.33466498070595e-07,5
"1600","Saint Vincent and the Grenadines","201502",0,0,0,0,7,1802043,257434.714285714,609354,1,2,0,0,0.00256130100434514,4
"1601","Benin","201502",0,0,0,0,73,32064450,439239.04109589,4045378,1,20,0,85,0.0610610779857881,1
"1602","Botswana","201502",0,0,0,0,6,405084,67514,202542,1,1,0,0,0.000107018147477242,7
"1603","Seychelles","201502",0,0,0,0,43,1037238,24121.8139534884,315237,1,9,0,16,0.00152747151121942,1
"1604","Spain","201503",117,43822982,374555.401709402,7577211,100,39166676,391666.76,4455469,-0.0561070633644496,41,174,215,0.146729586274411,1
"1605","United States of America","201503",180,444642574,2470236.52222222,89110864,0,0,0,0,-1,40,0,47,0.611422100437555,2
"1606","Ukraine","201503",49,15483191,315983.489795918,1884652,0,0,0,0,-1,16,0,46,0.0271468614400819,1
"1607","United Kingdom","201503",147,60142650,409133.673469388,9913356,135,280521717,2077938.64444444,66069578,0.646909651692453,56,65,361,0.869560973123212,1
"1608","Turkey","201503",26,7041730,270835.769230769,1325650,5,141174,28234.8,49901,-0.96069166454125,11,77,9,0.00493281753755492,3
"1609","Armenia","201503",3,15824,5274.66666666667,7912,23,16928236,736010.260869565,7280488,0.998132206802856,11,8,31,0.0375296245308145,1
"1610","Brazil","201503",150,489955794,3266371.96,64554470,4,2450914,612728.5,1209654,-0.990045164047603,48,420,266,0.560024204961656,4
"1611","Bulgaria","201503",52,21774887,418747.826923077,5528478,67,20007274,298616.029850746,4642555,-0.0423054470543063,33,0,172,0.0653335589658361,1
"1612","France","201503",409,124892711,305361.151589242,11821023,172,192825597,1121079.05232558,18698767,0.213814829959374,78,1013,469,0.622911686145331,1
"1613","Poland","201503",249,226084694,907970.658634538,24599140,73,11012048,150849.97260274,1983961,-0.907109242353064,57,61,348,0.477017674364822,1
"1614","Belgium","201503",165,86263332,522808.072727273,18028729,112,82916229,740323.473214286,16839299,-0.0197843225281806,56,926,332,0.426586956507834,1
"1615","Canada","201503",20,8878456,443922.8,2224915,15,73300422,4886694.8,33001976,0.783923650064923,12,0,28,0.187238570965115,5
"1616","Denmark","201503",116,26735040,230474.482758621,7456137,158,23125409,146363.348101266,3966319,-0.0723946749857788,60,739,344,0.0915315250767264,1
"1617","Germany","201503",271,135674878,500645.306273063,14219000,196,237581278,1212149.37755102,40571640,0.273020011490447,78,1422,480,0.788794373766007,1
"1618","Netherlands","201503",230,371809707,1616563.94347826,66069578,96,49269137,513220.177083333,7423575,-0.765986167664125,65,1141,420,1,1
"1619","Russian Federation","201503",34,7409813,217935.676470588,2341064,54,55320184,1024447.85185185,15795506,0.763755352961359,28,900,84,0.0423930312823387,1
"1620","China","201503",42,61055783,1453709.11904762,22994269,0,0,0,0,-1,15,0,30,0.104075817452302,6
"1621","Hungary","201503",256,74481668,290944.015625,4447700,63,10060380,159688.571428571,1147035,-0.762002926638352,56,177,282,0.10905327668344,1
"1622","Ireland","201503",50,30053877,601077.54,12547113,90,52983483,588705.366666667,10078109,0.276136018775163,36,1231,203,0.267185061778477,6
"1623","Italy","201503",169,45235865,267667.840236686,7999625,120,25025299,208544.158333333,4628930,-0.28764917700481,46,423,279,0.154127535255812,1
"1624","Lithuania","201503",71,16020197,225636.577464789,2926130,63,7914408,125625.523809524,3131576,-0.338663997170624,32,241,159,0.0478140850076596,1
"1625","Portugal","201503",55,4550507,82736.4909090909,1793537,71,25888812,364631.154929577,7577211,0.701011247984884,22,46,77,0.0382843966996377,4
"1626","Romania","201503",81,24552978,303123.185185185,3325924,106,22010482,207646.056603774,4447700,-0.054602815168804,45,0,274,0.0779327507963261,1
"1627","Slovakia","201503",54,7714705,142864.907407407,1953264,106,16027290,151200.849056604,2567205,0.350121588350094,32,923,140,0.0294016819226453,1
"1628","Thailand","201503",49,57904002,1181714.32653061,19732780,0,0,0,0,-1,18,0,60,0.0759846959333248,6
"1629","Argentina","201503",50,28092860,561857.2,3702825,0,0,0,0,-1,20,0,81,0.0309129615280866,1
"1630","Chile","201503",31,20489266,660944.064516129,6027920,11,32116210,2919655.45454545,6847810,0.221021552965322,15,72,49,0.102517258620604,7
"1631","Norway","201503",10,774874,77487.4,339754,20,334299,16714.95,62095,-0.397210354020518,10,988,29,0.000861901652590822,1
"1632","Austria","201503",93,32628257,350841.47311828,13508226,85,27393018,322270.8,9210349,-0.0872230554915736,36,118,176,0.144680848974994,1
"1633","Croatia","201503",40,2797956,69948.9,413898,67,10919662,162980.029850746,1871152,0.592063869980925,23,630,118,0.0112703095177332,1
"1634","Finland","201503",24,1834215,76425.625,490754,72,5644581,78396.9583333333,843147,0.509489227945247,26,332,92,0.0119601435258102,1
"1635","Latvia","201503",38,1702753,44809.2894736842,305066,63,5906537,93754.5555555556,1179003,0.552454171151316,21,432,81,0.00664790161779784,1
"1636","Slovenia","201503",58,7517316,129608.896551724,1312774,78,8176368,104825.230769231,1825189,0.0419947285799816,31,654,190,0.0128548517150543,1
"1637","Guatemala","201503",4,322642,80660.5,161321,13,15021866,1155528.15384615,7254491,0.957946908431342,4,0,2,0.0353512903615023,2
"1638","Honduras","201503",4,325686,81421.5,120771,0,0,0,0,-1,2,0,1,1.40984355560354e-05,2
"1639","Bosnia Herzegovina","201503",11,663119,60283.5454545455,234445,23,2616294,113751.913043478,340128,0.595586771169109,12,4,30,0.00246494413871044,1
"1640","Serbia","201503",10,1529230,152923,421497,22,1203212,54691.4545454545,279500,-0.11931378598338,11,121,39,0.00271326363729781,1
"1641","Czech Rep.","201503",65,7317544,112577.6,1043892,83,49990468,602294.795180723,11888438,0.744624050124091,28,6,155,0.0969988481536088,1
"1642","India","201503",6,12742,2123.66666666667,6212,2,131106,65553,65553,0.822840776375063,4,0,2,4.32469796326202e-05,3
"1643","Antigua and Barbuda","201503",4,80988,20247,39614,12,2585361,215446.75,818108,0.939251763366311,4,61,2,0.00613254218144344,8
"1644","Sweden","201503",32,3822095,119440.46875,1644202,58,15922523,274526.25862069,7456137,0.61284690339413,26,1625,135,0.0222833137525063,1
"1645","Estonia","201503",28,1603824,57279.4285714286,477263,54,5290222,97967.0740740741,1061977,0.534721990540823,24,116,118,0.004081301280834,1
"1646","Greece","201503",33,2086460,63226.0606060606,559555,93,20622922,221751.849462366,2669463,0.816246871006882,24,115,126,0.0358836926432625,1
"1647","Malta","201503",6,20986,3497.66666666667,6815,27,1806141,66894.1111111111,207277,0.977028416743883,13,1153,62,0.00331096284061291,1
"1648","Japan","201503",8,1136070,142008.75,563215,40,183804104,4595102.6,64554470,0.987714189130156,14,205,34,0.331261791990286,2
"1649","Costa Rica","201503",2,18368,9184,9184,0,0,0,0,-1,1,0,0,2.75244742193864e-07,2
"1650","Australia","201503",27,6703792,248288.592592593,1068638,0,0,0,0,-1,9,0,6,0.00532685835865205,5
"1651","Syria","201503",2,14964,7482,7482,0,0,0,0,-1,1,0,0,4.20394257552292e-06,3
"1652","Jordan","201503",7,967334,138190.571428571,322732,0,0,0,0,-1,3,0,0,0.000261191045506668,9
"1653","Saudi Arabia","201503",14,10138766,724197.571428571,3140600,0,0,0,0,-1,4,0,0,0.00302227362113718,9
"1654","United Arab Emirates","201503",19,5150648,271086.736842105,1433232,0,0,0,0,-1,4,0,0,0.00157006696768835,9
"1655","Pakistan","201503",5,83778,16755.6,39863,0,0,0,0,-1,2,0,0,4.87689025082299e-06,3
"1656","Oman","201503",9,3361541,373504.555555556,807736,0,0,0,0,-1,3,0,0,0.000993177500823488,9
"1657","Philippines","201503",4,699146,174786.5,343877,34,39999020,1176441.76470588,8195971,0.965642383000747,15,130,46,0.10369334602045,5
"1658","TFYR of Macedonia","201503",2,39902,19951,19951,52,8142759,156591.519230769,698847,0.990247182426352,19,65,108,0.0139520160313195,1
"1659","New Zealand","201503",18,904565,50253.6111111111,193321,0,0,0,0,-1,6,0,6,0.00069428793787512,10
"1660","Ecuador","201503",2,5076,2538,2538,2,15916,7958,7958,0.516387195121951,2,0,1,4.41753303588577e-05,2
"1661","Gabon","201503",3,109381,36460.3333333333,54691,0,0,0,0,-1,1,0,0,0.000116438156050466,6
"1662","Luxembourg","201503",15,18995,1266.33333333333,8424,76,6592578,86744.4473684211,1534398,0.994254014891766,15,724,54,0.0139676816855922,4
"1663","Switzerland","201503",12,1510144,125845.333333333,288197,95,33569930,353367.684210526,5274689,0.913903032245599,23,15,121,0.0645365153499653,1
"1664","Cyprus","201503",15,601891,40126.0666666667,104004,47,4870037,103617.808510638,1148146,0.780007704779741,16,0,63,0.0132057271108515,1
"1665","Singapore","201503",4,8824,2206,2253,28,42664145,1523719.46428571,17085402,0.999586436087913,11,131,22,0.0902563391851404,3
"1666","El Salvador","201503",3,428740,142913.333333333,214370,13,1479238,113787.538461538,457527,0.550581820125809,4,1,2,0.0023349409534476,2
"1667","Bangladesh","201503",2,196862,98431,98431,0,0,0,0,-1,1,0,0,0.00078433780669846,1
"1668","China, Macao SAR","201503",2,2830,1415,1415,0,0,0,0,-1,1,0,0,6.31309773266529e-06,10
"1669","Malaysia","201503",5,383596,76719.2,186655,25,18631790,745271.6,4861256,0.959654145332627,11,128,22,0.011769554027746,3
"1670","Mexico","201503",2,58644,29322,29322,16,193807904,12112994,89110864,0.99939500650726,4,0,5,0.447085313847613,2
"1671","Israel","201503",2,77648,38824,38824,0,0,0,0,-1,1,0,0,0.000173215340193035,10
"1672","Bahrain","201503",2,166208,83104,83104,0,0,0,0,-1,1,0,0,6.86663667474455e-05,5
"1673","Belarus","201503",14,32273166,2305226.14285714,15795506,23,1440600,62634.7826086957,259900,-0.914539360568618,11,0,23,0.00696528033363069,1
"1674","Belize","201503",4,160640,40160,50320,5,5410,1082,2705,-0.934838903944595,3,1,2,5.95031414115667e-05,3
"1675","Iraq","201503",3,99802,33267.3333333333,49901,0,0,0,0,-1,1,0,0,1.96144236956482e-06,3
"1676","Curaçao","201503",4,60264,15066,27413,0,0,0,0,-1,2,0,0,9.45379831089051e-07,8
"1677","Saint-Martin (French part)","201503",3,2836,945.333333333333,1418,0,0,0,0,-1,1,0,0,2.54551758315022e-09,8
"1678","Uruguay","201503",2,78234,39117,39117,0,0,0,0,-1,1,0,0,3.19546287669643e-05,7
"1679","Kazakhstan","201503",5,640772,128154.4,320386,33,11343850,343753.03030303,2341064,0.893067632838149,9,70,9,0.0123377633668877,1
"1680","Br. Virgin Isds","201503",2,3212674,1606337,1606337,0,0,0,0,-1,1,0,0,0.000542628233255595,1
"1681","China, Hong Kong SAR","201503",4,297940,74485,99121,99,291155750,2940967.17171717,47626826,0.997955489944217,31,356,159,0.559905612257074,10
"1682","Bolivia","201503",3,322458,107486,161229,4,304284,76071,129739,-0.0289975779507357,3,63,3,0.000611216932909156,2
"1683","South Africa","201503",16,895480,55967.5,324551,41,68457440,1669693.65853659,14589400,0.974176141393902,17,65,57,0.113232909647068,5
"1684","Egypt","201503",6,691350,115225,345675,0,0,0,0,-1,1,0,0,0.000227110783704289,9
"1685","Kenya","201503",2,1200,600,600,0,0,0,0,-1,1,0,0,9.603989951719e-10,5
"1686","Tunisia","201503",2,74010,37005,37005,0,0,0,0,-1,1,0,0,3.39704081410663e-05,10
"1687","Ghana","201503",2,66080,33040,33040,0,0,0,0,-1,1,0,0,3.0330557626829e-05,10
"1688","Morocco","201503",2,71154,35577,35577,2,64,32,32,-0.998202701564211,2,4,1,3.28183467080696e-05,10
"1689","Panama","201503",0,0,0,0,11,2905102,264100.181818182,1412861,1,2,0,0,0.00692994527049794,2
"1690","Georgia","201503",0,0,0,0,41,11208068,273367.512195122,1325650,1,16,0,65,0.0153976212041341,1
"1691","Iceland","201503",0,0,0,0,11,659358,59941.6363636364,153072,1,4,0,6,0.00111449635101146,1
"1692","Montenegro","201503",0,0,0,0,31,2737438,88304.4516129032,431056,1,10,0,36,0.00245043367956793,1
"1693","Azerbaijan","201503",0,0,0,0,13,427139,32856.8461538462,105350,1,6,0,4,0.000734765192962477,5
"1694","Nicaragua","201503",0,0,0,0,9,1562319,173591,771976,1,2,0,0,0.0037611088678134,2
"1695","Qatar","201503",0,0,0,0,46,42369642,921079.173913043,11944714,1,14,0,8,0.0705127770497637,3
"1696","Barbados","201503",0,0,0,0,6,321977,53662.8333333333,160988,1,1,0,0,0.000784345191943527,2
"1697","Kyrgyzstan","201503",0,0,0,0,18,6787170,377065,1673400,1,6,0,5,0.00455503390820684,2
"1698","Montserrat","201503",0,0,0,0,12,102496,8541.33333333333,46231,1,4,0,1,0.000225283102774378,8
"1699","Cabo Verde","201503",0,0,0,0,24,1175357,48973.2083333333,310444,1,8,0,21,0.00348113120251626,4
"1700","Rep. of Moldova","201503",0,0,0,0,29,2356212,81248.6896551724,886542,1,8,0,19,0.00126157798672182,1
"1701","Peru","201503",0,0,0,0,17,6608918,388759.882352941,1748208,1,5,0,6,0.0108628420578021,2
"1702","Mozambique","201503",0,0,0,0,21,3104190,147818.571428571,747941,1,7,0,2,0.00430556787981974,4
"1703","Bermuda","201503",0,0,0,0,15,1754235,116949,826933,1,3,0,1,0.00428354819404218,4
"1704","Greenland","201503",0,0,0,0,35,628682,17962.3428571429,273261,1,10,0,32,0.000369397716214813,7
"1705","Kuwait","201503",0,0,0,0,36,46481020,1291139.44444444,17547335,1,11,0,6,0.0824514945620894,9
"1706","Solomon Isds","201503",0,0,0,0,11,1074165,97651.3636363636,335867,1,3,0,0,2.18733807007736e-05,5
"1707","French Polynesia","201503",0,0,0,0,31,3739156,120617.935483871,1147052,1,7,0,8,0.00684005442205271,10
"1708","Uganda","201503",0,0,0,0,11,92500,8409.09090909091,33600,1,5,0,3,0.000200876529399275,5
"1709","Algeria","201503",0,0,0,0,2,146906,73453,73453,1,1,0,0,1.52875916628795e-07,9
"1710","Saint Vincent and the Grenadines","201503",0,0,0,0,10,2212690,221269,841866,1,2,0,0,0.00593419949745002,2
"1711","Benin","201503",0,0,0,0,87,52426573,602604.287356322,4670041,1,27,0,144,0.115204410006577,10
"1712","Botswana","201503",0,0,0,0,5,230851,46170.2,115426,1,1,0,0,0.000104146740847616,5
"1713","Palau","201503",0,0,0,0,5,178271,35654.2,89135,1,1,0,0,0.000434273260863242,2
"1714","Seychelles","201503",0,0,0,0,44,625197,14209.0227272727,240021,1,9,0,11,0.00130997018119813,9
"1715","Guyana","201503",0,0,0,0,4,29040,7260,14520,1,1,0,0,7.07422715723144e-05,2
"1716","Yemen","201503",0,0,0,0,20,29169701,1458485.05,10306567,1,8,0,4,0.0609203261087851,9
"1717","Poland","201504",254,194677207,766445.696850394,20889341,60,9491262,158187.7,1881391,-0.907025193003725,58,66,374,0.225980289102439,1
"1718","Romania","201504",80,24615469,307693.3625,2520558,105,27512482,262023.638095238,4176373,0.0555750407300682,43,1,266,0.0547340922795462,1
"1719","Hungary","201504",264,59031748,223605.106060606,4176373,65,7319833,112612.815384615,739928,-0.779362212936569,59,1367,334,0.0530403319873452,1
"1720","Brazil","201504",142,455147576,3205264.61971831,87658215,4,1236734,309183.5,535905,-0.994580295716126,49,62,282,0.969832075336629,1
"1721","Bulgaria","201504",53,20714451,390838.698113208,4974626,69,17468935,253172.971014493,3583112,-0.0849981193391283,36,260,201,0.0324172127207265,1
"1722","Denmark","201504",109,27810683,255143.880733945,7144992,166,19458526,117220.036144578,3800607,-0.176693394636665,57,829,364,0.0483194919031581,1
"1723","Greece","201504",37,2174625,58773.6486486486,617184,90,17801929,197799.211111111,2829992,0.78228226950454,24,26,143,0.0162288680202207,1
